AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,LANDTYP_PC,REC_ID,DEM_LOW_SC,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FLAT,95.78,3878,ALOS,SMD_LE90,2.64,2.52,2.48,4.53,4.52,11.32
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FLAT,95.78,3878,COP,SMD_MEAN,0.39,0.02,-0.11,-1,-0.99,-4.75
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FLAT,95.78,3878,COP,SMD_MEDIAN,0.3,0.07,-0.06,-0.9,-0.86,-3.98
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,URBAN,1.68,3883,ALOS,SMD_AVG,2.17,2.1,1.96,2.6,2.59,3.87
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,URBAN,1.68,3883,ALOS,SMD_STD,3.34,3.42,3.01,3.83,3.8,5.3
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,URBAN,1.68,3883,ALOS,SMD_RMSE,3.83,3.47,3.01,3.83,3.8,6.33
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,URBAN,1.68,3883,ALOS,SMD_MAE,2.37,2.09,1.97,2.6,2.59,4.84
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,URBAN,1.68,3883,ALOS,SMD_LE90,5.48,4.53,4.22,5.28,5.06,10.35
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,URBAN,1.68,3883,SRTM,SMD_MEAN,1.86,0.63,0.15,0,0.01,-3.47
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,URBAN,1.68,3883,ALOS,SMD_MEDIAN,1.16,0.31,0.18,-0.39,-0.36,-3.23
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FOREST,31.13,3882,ALOS,SMD_AVG,1.78,1.73,1.33,2.63,2.64,4.63
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FOREST,31.13,3882,ALOS,SMD_STD,3.87,3.7,2.08,4.27,4.3,6.72
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FOREST,31.13,3882,ALOS,SMD_RMSE,3.89,3.7,2.09,4.32,4.35,7.88
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FOREST,31.13,3882,ALOS,SMD_MAE,1.81,1.73,1.33,2.72,2.73,5.84
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FOREST,31.13,3882,ALOS,SMD_LE90,4.29,4.17,2.76,5.69,5.74,12.6
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FOREST,31.13,3882,FABDEM,SMD_MEAN,0.33,-0.01,-0.09,-0.6,-0.65,-4.13
ebro_delta,N40XE000F,40.75,0.45,123.21,3.74,1.45,296.6,31.1,1.69,DSM,FOREST,31.13,3882,COP,SMD_MEDIAN,0.27,0.03,-0.06,-0.79,-0.78,-3.79
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,ALL,100,3954,ALOS,SMD_AVG,2.8,2.87,1.82,3.94,3.92,5.35
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,ALL,100,3954,ALOS,SMD_STD,5.44,5.51,3.99,6.29,6.28,8.27
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,ALL,100,3954,ALOS,SMD_RMSE,5.5,5.51,4.01,6.29,6.28,8.37
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,ALL,100,3954,ALOS,SMD_MAE,2.75,2.88,1.85,3.93,3.92,5.56
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,ALL,100,3954,ALOS,SMD_LE90,7.29,7.38,3.85,8.45,8.45,12.89
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,ALL,100,3954,NASA,SMD_MEAN,0.77,-0.11,-0.39,0.07,0,-1.27
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,ALL,100,3954,FABDEM,SMD_MEDIAN,0.27,-0.24,-0.35,-0.9,-0.9,-1.4
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,CLIFF,0.36,3958,SRTM,SMD_AVG,23.65,23.82,23.46,21.97,21.95,24.13
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,CLIFF,0.36,3958,NASA,SMD_STD,42.04,42.31,40.72,39.74,39.76,41.58
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,CLIFF,0.36,3958,ALOS,SMD_RMSE,48.39,48.11,43.98,51.17,50.96,51.41
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,CLIFF,0.36,3958,ALOS,SMD_MAE,24.92,24.07,17.57,32.4,32.03,31.84
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,CLIFF,0.36,3958,ALOS,SMD_LE90,61.92,61.92,59.82,61.92,61.92,61.92
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,CLIFF,0.36,3958,ALOS,SMD_MEAN,24.07,23.01,16.72,32.29,31.93,30.31
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,CLIFF,0.36,3958,ALOS,SMD_MEDIAN,12.26,11.01,2.87,22.35,21.91,22.37
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,STEEP,6.75,3957,ALOS,SMD_AVG,7.2,6.97,2.66,6.8,6.79,9.87
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,STEEP,6.75,3957,ALOS,SMD_STD,9.3,9.14,4.6,8.77,8.77,12.42
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,STEEP,6.75,3957,ALOS,SMD_RMSE,10.87,10.23,4.88,13.26,12.96,15.58
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,STEEP,6.75,3957,ALOS,SMD_MAE,8.25,7.64,2.85,10.9,10.55,12.85
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,STEEP,6.75,3957,ALOS,SMD_LE90,17.66,16.45,5.52,20.71,20.33,24.87
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,STEEP,6.75,3957,ALOS,SMD_MEAN,5.63,4.59,1.64,9.95,9.54,9.4
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,STEEP,6.75,3957,ALOS,SMD_MEDIAN,4.82,3.78,1.2,9.72,9.18,10.03
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,GENTLE,15.01,3956,ALOS,SMD_AVG,5.04,4.88,1.84,4.62,4.79,7.09
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,GENTLE,15.01,3956,ALOS,SMD_STD,6.58,6.46,2.67,5.93,6.12,9
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,GENTLE,15.01,3956,ALOS,SMD_RMSE,6.85,6.54,2.75,6.95,6.94,9.4
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,GENTLE,15.01,3956,ALOS,SMD_MAE,5.26,4.97,1.91,5.58,5.54,7.63
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,GENTLE,15.01,3956,ALOS,SMD_LE90,11.42,10.85,4.06,11.36,11.36,14.99
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,GENTLE,15.01,3956,ALOS,SMD_MEAN,1.89,1.07,0.63,3.62,3.26,2.73
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,GENTLE,15.01,3956,ALOS,SMD_MEDIAN,1.78,1.13,0.59,3.73,3.35,3.67
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FLAT,77.89,3955,ALOS,SMD_AVG,1.69,2,1.61,2.53,2.58,4.03
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FLAT,77.89,3955,ALOS,SMD_STD,2.97,3.22,2.6,3.42,3.51,5.48
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FLAT,77.89,3955,ALOS,SMD_RMSE,2.97,3.33,2.74,3.79,3.86,6.3
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FLAT,77.89,3955,ALOS,SMD_MAE,1.69,1.97,1.67,2.87,2.91,4.41
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FLAT,77.89,3955,ALOS,SMD_LE90,4.41,4.89,3.55,6,6.05,10.22
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FLAT,77.89,3955,FABDEM,SMD_MEAN,0.02,-0.85,-0.86,-1.62,-1.61,-3.11
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FLAT,77.89,3955,FABDEM,SMD_MEDIAN,0.17,-0.36,-0.56,-1.55,-1.51,-2.02
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,URBAN,14.79,3960,FABDEM,SMD_AVG,1.71,2.32,2.53,2.81,2.83,4.1
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,URBAN,14.79,3960,FABDEM,SMD_STD,3.2,3.79,3.83,4.23,4.26,6.19
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,URBAN,14.79,3960,FABDEM,SMD_RMSE,3.29,3.92,4.28,4.44,4.47,6.57
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,URBAN,14.79,3960,FABDEM,SMD_MAE,1.69,2.42,2.71,3.16,3.17,4.42
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,URBAN,14.79,3960,FABDEM,SMD_LE90,4.22,6,6.49,6.64,6.61,10.84
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,URBAN,14.79,3960,FABDEM,SMD_MEAN,0.74,-0.99,-1.9,-1.34,-1.36,-2.2
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,URBAN,14.79,3960,FABDEM,SMD_MEDIAN,0.33,-0.69,-1.18,-1.58,-1.57,-1.57
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FOREST,32.36,3959,ALOS,SMD_AVG,4.23,4.15,1.67,5.11,5.11,7.06
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FOREST,32.36,3959,ALOS,SMD_STD,6.25,6.2,2.37,6.89,6.91,9.54
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FOREST,32.36,3959,ALOS,SMD_RMSE,6.32,6.21,2.38,7.12,7.09,9.54
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FOREST,32.36,3959,ALOS,SMD_MAE,4.21,4.14,1.68,5.05,5.04,7.06
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FOREST,32.36,3959,ALOS,SMD_LE90,10.34,10.09,3.67,11.51,11.44,15.72
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FOREST,32.36,3959,COP,SMD_MEAN,0.93,0.15,0.25,1.81,1.58,-0.05
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DTM,FOREST,32.36,3959,ALOS,SMD_MEDIAN,0.38,-0.11,0.15,0.67,0.5,-0.58
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,ALL,100,3961,ALOS,SMD_AVG,2.97,2.74,1.9,3.93,3.93,5.42
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,ALL,100,3961,ALOS,SMD_STD,4.64,4.41,2.86,5.5,5.5,7.76
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,ALL,100,3961,ALOS,SMD_RMSE,4.83,4.43,2.86,5.53,5.53,7.79
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,ALL,100,3961,ALOS,SMD_MAE,3.05,2.73,1.89,3.85,3.86,5.48
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,ALL,100,3961,ALOS,SMD_LE90,7.76,7.02,4.18,8.6,8.62,12.77
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,ALL,100,3961,ALOS,SMD_MEAN,1.34,0.46,0.18,0.64,0.57,-0.7
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,ALL,100,3961,ALOS,SMD_MEDIAN,0.78,0.19,0.03,-0.24,-0.26,-0.81
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,CLIFF,0.25,3965,ALOS,SMD_AVG,7.42,6.96,3.25,8.28,7.81,12.59
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,CLIFF,0.25,3965,ALOS,SMD_STD,9.51,8.98,4.19,10.34,9.94,15.31
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,CLIFF,0.25,3965,ALOS,SMD_RMSE,13.1,11.72,4.47,21.73,21.24,23.06
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,CLIFF,0.25,3965,ALOS,SMD_MAE,10.35,9.15,3.52,19.32,18.95,19.3
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,CLIFF,0.25,3965,ALOS,SMD_LE90,22.27,19.52,7.03,32.85,31.3,39.16
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,CLIFF,0.25,3965,ALOS,SMD_MEAN,9.04,7.57,1.61,19.13,18.79,17.28
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,CLIFF,0.25,3965,ALOS,SMD_MEDIAN,8.12,6.91,1.55,19.12,18.9,18.05
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,STEEP,6.81,3964,ALOS,SMD_AVG,6.67,6.24,2.94,6.46,6.46,9.72
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,STEEP,6.81,3964,ALOS,SMD_STD,8.47,8.06,4.12,8.18,8.18,12.12
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,STEEP,6.81,3964,ALOS,SMD_RMSE,9.76,8.84,4.34,12.41,12.09,15.11
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,STEEP,6.81,3964,ALOS,SMD_MAE,7.47,6.7,3.07,10.29,9.93,12.49
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,STEEP,6.81,3964,ALOS,SMD_LE90,16.16,14.55,6.33,19.84,19.48,24.54
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,STEEP,6.81,3964,ALOS,SMD_MEAN,4.86,3.65,1.37,9.33,8.91,9.02
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,STEEP,6.81,3964,ALOS,SMD_MEDIAN,4.1,2.96,1.1,9.19,8.71,9.55
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,GENTLE,16.63,3963,ALOS,SMD_AVG,5.18,4.72,2.52,4.63,4.85,7.06
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,GENTLE,16.63,3963,ALOS,SMD_STD,6.67,6.24,3.52,5.9,6.14,8.95
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,GENTLE,16.63,3963,ALOS,SMD_RMSE,7.16,6.43,3.71,7.2,7.23,9.5
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,GENTLE,16.63,3963,ALOS,SMD_MAE,5.51,4.88,2.62,5.82,5.81,7.75
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,GENTLE,16.63,3963,ALOS,SMD_LE90,12.17,10.71,5.75,11.79,11.91,15.18
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,GENTLE,16.63,3963,ALOS,SMD_MEAN,2.6,1.57,1.16,4.13,3.83,3.18
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,GENTLE,16.63,3963,ALOS,SMD_MEDIAN,2.22,1.43,0.85,4.17,3.88,4.1
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FLAT,76.31,3962,ALOS,SMD_AVG,1.99,1.89,1.61,2.67,2.72,4.16
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FLAT,76.31,3962,ALOS,SMD_STD,3.13,3.05,2.44,3.55,3.65,5.63
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FLAT,76.31,3962,ALOS,SMD_RMSE,3.22,3.05,2.44,3.68,3.77,6.15
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FLAT,76.31,3962,ALOS,SMD_MAE,2.1,1.89,1.62,2.8,2.84,4.31
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FLAT,76.31,3962,ALOS,SMD_LE90,5.16,4.63,3.5,5.94,6.05,9.85
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FLAT,76.31,3962,FABDEM,SMD_MEAN,0.73,-0.09,-0.15,-0.96,-0.94,-2.47
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FLAT,76.31,3962,COP,SMD_MEDIAN,0.62,0.08,-0.14,-0.98,-0.95,-1.48
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,URBAN,14.79,3967,ALOS,SMD_AVG,2.93,2.57,2.12,3.58,3.58,4.68
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,URBAN,14.79,3967,ALOS,SMD_STD,4.12,3.81,3.03,4.85,4.86,6.69
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,URBAN,14.79,3967,ALOS,SMD_RMSE,4.95,3.95,3.04,4.9,4.91,6.69
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,URBAN,14.79,3967,ALOS,SMD_MAE,3.35,2.59,2.12,3.54,3.54,4.68
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,URBAN,14.79,3967,ALOS,SMD_LE90,8.19,6.24,4.69,7.78,7.83,11.06
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,URBAN,14.79,3967,ALOS,SMD_MEAN,2.76,1.03,0.19,0.67,0.65,-0.18
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,URBAN,14.79,3967,NASA-SRTM,SMD_MEDIAN,1.78,0.55,0.1,0.07,0.07,-0.07
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FOREST,32.38,3966,ALOS,SMD_AVG,3.99,3.77,2.02,4.88,4.89,6.98
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FOREST,32.38,3966,ALOS,SMD_STD,5.82,5.6,2.8,6.55,6.58,9.4
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FOREST,32.38,3966,ALOS,SMD_RMSE,5.9,5.6,2.82,6.81,6.78,9.4
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FOREST,32.38,3966,ALOS,SMD_MAE,4.02,3.76,2.02,4.87,4.86,6.98
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FOREST,32.38,3966,ALOS,SMD_LE90,9.64,9.04,4.51,11.02,11,15.54
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FOREST,32.38,3966,ASTER,SMD_MEAN,1.01,0.23,0.33,1.89,1.66,0.03
ebro_delta,N40XE000G,40.75,0.55,49.41,8.03,3.43,350.31,32.19,14.7,DSM,FOREST,32.38,3966,COP,SMD_MEDIAN,0.6,0.08,0.17,0.89,0.71,-0.42
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,ALL,100,4028,FABDEM,SMD_AVG,0.78,0.93,2.33,1.78,1.77,3.1
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,ALL,100,4028,FABDEM,SMD_STD,1.72,1.87,3.97,2.67,2.64,4.53
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,ALL,100,4028,FABDEM,SMD_RMSE,1.75,1.9,4.53,3,2.97,5.39
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,ALL,100,4028,FABDEM,SMD_MAE,0.74,0.99,2.69,2.27,2.25,3.55
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,ALL,100,4028,FABDEM,SMD_LE90,1.76,2.25,5.69,4.44,4.42,9.07
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,ALL,100,4028,FABDEM,SMD_MEAN,0.29,-0.3,-2.18,-1.35,-1.34,-2.92
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,ALL,100,4028,FABDEM,SMD_MEDIAN,0.06,-0.28,-1.48,-1.52,-1.51,-1.74
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,STEEP,0.25,4031,ALOS,SMD_AVG,6.15,6.14,4.05,4.49,4.76,8.51
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,STEEP,0.25,4031,NASA,SMD_STD,7.87,8.05,7.42,6.27,6.51,10.66
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,STEEP,0.25,4031,ALOS,SMD_RMSE,12.06,10.92,7.98,15.19,14.35,15.72
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,STEEP,0.25,4031,ALOS,SMD_MAE,9.84,8.56,4.49,13.9,12.88,13.01
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,STEEP,0.25,4031,ALOS,SMD_LE90,18.52,17.67,8.43,22,21.31,24.56
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,STEEP,0.25,4031,ALOS,SMD_MEAN,9.15,7.4,2.99,13.85,12.8,11.59
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,STEEP,0.25,4031,ALOS,SMD_MEDIAN,8.72,6.6,2.05,13.46,12.88,11.83
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,GENTLE,1.91,4030,ALOS,SMD_AVG,4.29,4.47,2.42,3.51,3.69,6.45
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,GENTLE,1.91,4030,ALOS,SMD_STD,5.5,5.71,3.67,4.48,4.71,8.06
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,GENTLE,1.91,4030,ALOS,SMD_RMSE,6.72,6.42,3.89,7.95,7.75,8.51
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,GENTLE,1.91,4030,ALOS,SMD_MAE,5.39,5.1,2.66,6.89,6.65,7
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,GENTLE,1.91,4030,ALOS,SMD_LE90,11.1,10.69,5.76,12.07,11.87,13.45
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,GENTLE,1.91,4030,ALOS,SMD_MEAN,3.87,2.95,1.31,6.56,6.16,2.73
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,GENTLE,1.91,4030,ALOS,SMD_MEDIAN,3.78,2.8,1.21,6.71,6.35,3.4
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,FLAT,97.83,4029,FABDEM,SMD_AVG,0.63,0.83,2.31,1.61,1.61,3.01
ebro_delta,N40XE000H,40.75,0.65,22.55,2.01,0.89,157.77,9.56,9.92,DTM,FLAT,97.83,4029,FABDEM,SMD_STD,1.29,1.51,3.92,2.18,2.18,4.23
