SORT_area,AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,LANDTYP_PC,REC_ID,DEM_LOW_SC,FABDEM_SCR,COP_SCR,ALOS_SCR,NASA_SCR,SRTM_SCR,ASTER_SCR,COP_ALOS,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,CLIFF,28.41,9877,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_RMSE,3.11,2.89,2.72,3.78,3.73,4.51
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,CLIFF,28.41,9878,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,RUFD_MAE,2.41,2.18,1.99,3.03,2.99,3.54
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,CLIFF,28.41,9879,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_LE90,5.07,4.69,4.45,6.10,6.03,7.39
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,STEEP,55.16,9880,FABDEM-COP-ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_AVG,1.78,1.89,1.84,2.13,2.11,2.73
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,STEEP,55.16,9881,FABDEM-COP-ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_STD,2.34,2.51,2.47,2.74,2.71,3.49
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,STEEP,55.16,9882,COP-ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_RMSE,2.55,2.51,2.54,3.25,3.19,3.60
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,STEEP,55.16,9883,ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_MAE,1.98,1.89,1.85,2.61,2.56,2.85
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,STEEP,55.16,9884,COP-ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_LE90,4.16,4.07,4.20,5.32,5.19,5.94
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,GENTLE,12.33,9885,ALOS,2.00,2.50,2.00,4.50,4.00,6.00,tie,RUFD_AVG,1.83,1.86,1.67,2.08,2.05,2.72
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,GENTLE,12.33,9886,ALOS,2.00,3.00,2.00,4.00,4.00,6.00,tie,RUFD_STD,2.40,2.47,2.33,2.65,2.63,3.52
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,GENTLE,12.33,9887,ALOS,2.50,2.00,1.50,4.50,4.50,6.00,tie,RUFD_RMSE,2.68,2.50,2.34,3.53,3.41,3.76
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,GENTLE,12.33,9888,ALOS,2.50,2.50,1.00,5.00,4.50,5.50,alos,RUFD_MAE,2.06,1.89,1.67,2.89,2.77,2.98
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,GENTLE,12.33,9889,ALOS,3.00,2.00,1.00,4.50,4.50,6.00,alos,RUFD_LE90,4.39,4.09,3.79,5.68,5.53,6.15
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FLAT,4.10,9890,ALOS,3.50,3.00,1.50,3.50,3.50,6.00,tie,RUFD_AVG,1.97,1.89,1.76,2.05,2.02,2.90
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FLAT,4.10,9891,ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,RUFD_STD,2.56,2.53,2.50,2.59,2.58,3.74
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FLAT,4.10,9892,ALOS,3.00,1.50,1.50,5.00,4.50,5.50,tie,RUFD_RMSE,2.88,2.63,2.50,3.85,3.69,3.95
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FLAT,4.10,9893,ALOS,3.00,2.00,1.00,5.00,5.00,5.00,alos,RUFD_MAE,2.25,1.99,1.77,3.20,3.04,3.14
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FLAT,4.10,9894,ALOS,3.00,2.00,1.00,5.00,4.00,6.00,alos,RUFD_LE90,4.72,4.37,4.08,6.12,5.83,6.46
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FOREST,91.96,9895,ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_AVG,1.94,2.00,1.92,2.24,2.22,2.90
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FOREST,91.96,9896,FABDEM-COP-ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_STD,2.56,2.65,2.58,2.90,2.87,3.73
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FOREST,91.96,9897,ALOS,2.00,2.00,2.00,4.50,4.50,6.00,tie,RUFD_RMSE,2.78,2.66,2.64,3.45,3.39,3.86
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FOREST,91.96,9898,ALOS,2.50,2.00,1.50,4.50,4.50,6.00,tie,RUFD_MAE,2.15,2.00,1.93,2.77,2.71,3.04
09_redwoods,redwoods,N38VW124K,38.6500000,-123.1500000,382.80,40.64,11.03,559.42,77.92,0.02,DTM,FOREST,91.96,9899,COP-ALOS,2.50,1.50,2.00,4.50,4.50,6.00,tie,RUFD_LE90,4.54,4.32,4.35,5.60,5.49,6.35
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9900,NASA-SRTM,2.00,4.50,4.00,2.00,2.50,6.00,tie,ELD_AVG,5.29,6.26,5.79,5.28,5.31,6.92
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9901,NASA-SRTM,2.50,4.50,3.50,2.00,2.50,6.00,tie,ELD_STD,6.83,7.52,7.07,6.56,6.61,8.58
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9902,FABDEM-SRTM,1.50,5.00,4.00,2.50,2.00,6.00,alos,ELD_RMSE,7.67,11.90,11.16,8.24,7.75,13.56
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9903,FABDEM-SRTM,1.50,5.00,4.00,2.50,2.00,6.00,alos,ELD_MAE,5.63,9.73,9.23,6.50,6.10,11.51
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9904,FABDEM-SRTM,1.50,5.00,4.00,3.00,1.50,6.00,alos,ELD_LE90,12.72,19.16,18.10,13.59,12.82,21.14
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9905,ALOS,6.00,4.00,1.00,4.00,4.00,2.00,alos,ELD_AVG,8.13,7.15,4.89,7.13,7.26,6.27
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9906,ALOS,6.00,4.00,1.00,4.00,4.00,2.00,alos,ELD_STD,9.81,8.79,5.97,8.81,8.99,7.93
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9907,SRTM,4.50,3.00,4.50,1.50,1.50,6.00,cop,ELD_RMSE,13.94,11.32,14.12,9.29,9.14,15.40
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9908,SRTM,4.00,3.00,5.00,1.50,1.50,6.00,cop,ELD_MAE,11.54,9.11,12.85,7.37,7.31,13.60
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.17,9909,SRTM,5.50,3.00,4.00,1.50,1.50,5.50,cop,ELD_LE90,22.67,19.30,20.36,15.69,15.27,23.01
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9910,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_AVG,5.93,5.94,4.84,5.64,5.72,5.86
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9911,ALOS,4.00,4.00,1.00,4.00,4.00,4.00,alos,ELD_STD,7.34,7.26,5.99,7.00,7.09,7.40
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9912,FABDEM,1.00,5.00,4.00,3.00,2.00,6.00,alos,ELD_RMSE,8.11,13.98,13.03,9.68,9.05,15.62
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9913,FABDEM,1.00,5.00,4.00,3.00,2.00,6.00,alos,ELD_MAE,6.41,12.24,11.65,8.06,7.49,13.98
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.22,9914,FABDEM,1.00,5.00,4.00,3.00,2.00,6.00,alos,ELD_LE90,13.50,21.11,19.67,15.37,14.48,22.92
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.54,9915,FABDEM-NASA-SRTM,2.00,4.50,3.50,2.50,2.50,6.00,tie,ELD_AVG,4.34,5.28,4.91,4.42,4.43,5.94
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.54,9916,FABDEM-NASA-SRTM,2.00,4.50,4.50,2.00,2.00,6.00,tie,ELD_STD,5.44,6.48,6.18,5.53,5.53,7.60
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.54,9917,FABDEM,1.00,5.00,4.00,3.00,2.00,6.00,alos,ELD_RMSE,6.13,12.28,10.24,8.09,7.50,13.36
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.54,9918,FABDEM,1.00,5.00,4.00,3.00,2.00,6.00,alos,ELD_MAE,4.91,10.71,8.61,6.70,6.16,11.64
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.54,9919,FABDEM,1.00,5.00,4.00,3.00,2.00,6.00,alos,ELD_LE90,10.25,18.44,16.37,12.73,11.93,20.13
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9920,FABDEM-NASA-SRTM,2.00,4.50,4.50,2.00,2.00,6.00,tie,ELD_AVG,2.88,4.47,4.70,3.21,3.29,6.15
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9921,FABDEM-NASA-SRTM,2.00,4.00,5.00,2.00,2.00,6.00,cop,ELD_STD,3.89,5.37,5.89,4.09,4.16,7.51
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9922,FABDEM-NASA-SRTM,2.00,4.50,4.50,2.00,2.00,6.00,tie,ELD_RMSE,4.31,6.75,6.46,4.52,4.33,8.27
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9923,FABDEM-NASA-SRTM,2.00,4.50,4.50,2.00,2.00,6.00,tie,ELD_MAE,2.88,4.65,4.49,3.30,3.25,6.42
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.68,9924,SRTM,2.50,4.50,4.50,2.50,1.00,6.00,tie,ELD_LE90,7.84,11.87,11.47,7.47,6.96,13.77
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9925,FABDEM,1.00,3.00,5.00,3.00,3.00,6.00,cop,ELD_AVG,1.72,2.55,3.57,2.22,2.31,4.44
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9926,FABDEM-NASA-SRTM,2.00,3.50,5.00,2.00,2.50,6.00,cop,ELD_STD,2.60,3.42,4.77,2.86,2.99,5.55
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9927,FABDEM-NASA-SRTM,2.00,4.00,5.00,2.00,2.00,6.00,cop,ELD_RMSE,2.64,3.84,4.84,2.89,3.01,5.64
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9928,FABDEM-NASA,1.50,3.00,5.00,2.50,3.00,6.00,cop,ELD_MAE,1.78,2.49,3.36,2.22,2.38,4.41
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9929,FABDEM,1.00,4.50,4.50,2.50,2.50,6.00,tie,ELD_LE90,4.32,7.13,7.54,5.24,5.21,9.35
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,9930,NASA-SRTM,2.50,5.50,2.50,2.50,2.50,5.50,alos,ELD_AVG,5.48,5.98,5.44,5.21,5.25,6.34
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,9931,NASA-SRTM,3.00,4.50,2.50,2.50,2.50,6.00,alos,ELD_STD,7.03,7.29,6.71,6.56,6.62,7.96
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,9932,FABDEM-SRTM,1.50,5.00,4.00,3.00,1.50,6.00,alos,ELD_RMSE,7.96,12.37,11.58,8.55,8.03,14.03
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,9933,FABDEM-SRTM,1.50,5.00,4.00,2.50,2.00,6.00,alos,ELD_MAE,6.01,10.43,9.82,6.88,6.41,12.12
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.42,9934,FABDEM-SRTM,1.50,5.00,4.00,3.00,1.50,6.00,alos,ELD_LE90,13.10,19.47,18.40,13.91,13.11,21.48
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9935,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,SMD_AVG,4.76,4.90,5.20,4.89,5.00,6.76
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9936,NASA-SRTM,2.50,3.00,4.50,2.50,2.50,6.00,tie,SMD_STD,6.48,6.74,7.18,6.46,6.61,8.77
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9937,FABDEM-COP-NASA-SRTM,2.50,3.00,4.00,2.50,3.00,6.00,tie,SMD_RMSE,6.61,6.75,7.19,6.65,6.76,8.78
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9938,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,SMD_MAE,4.82,4.91,5.20,4.94,5.04,6.75
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9939,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,SMD_LE90,10.86,11.05,11.58,10.88,11.05,14.39
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.21,9940,ALOS,3.50,1.50,1.50,4.00,4.50,6.00,tie,SMD_AVG,5.81,5.29,5.04,6.27,6.42,8.19
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.21,9941,ALOS,3.00,1.50,1.50,4.50,4.50,6.00,tie,SMD_STD,7.58,6.90,6.51,8.12,8.28,10.44
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.21,9942,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_RMSE,8.88,8.78,7.50,10.85,10.86,12.80
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.21,9943,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_MAE,6.89,6.94,5.87,8.76,8.73,10.18
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,CLIFF,9.21,9944,ALOS,2.50,2.50,1.00,4.50,4.50,6.00,alos,SMD_LE90,14.45,14.36,12.29,17.64,17.65,20.92
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.38,9945,COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,SMD_AVG,5.41,5.20,5.38,5.25,5.35,7.02
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.38,9946,NASA-SRTM,3.00,3.00,3.50,2.50,3.00,6.00,tie,SMD_STD,7.10,6.91,7.25,6.74,6.89,8.91
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.38,9947,COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,SMD_RMSE,7.40,7.11,7.29,7.28,7.35,9.18
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.38,9948,COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,SMD_MAE,5.65,5.40,5.44,5.70,5.74,7.25
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,STEEP,40.38,9949,COP-ALOS-NASA-SRTM,3.50,2.50,3.00,3.00,3.00,6.00,tie,SMD_LE90,12.12,11.56,11.76,11.82,11.99,15.09
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.64,9950,NASA-SRTM,2.50,3.00,5.00,2.00,2.50,6.00,cop,SMD_AVG,4.75,4.80,5.40,4.26,4.42,6.00
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.64,9951,NASA-SRTM,3.50,3.50,5.50,1.50,1.50,5.50,cop,SMD_STD,6.24,6.44,7.35,5.48,5.69,7.63
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.64,9952,NASA-SRTM,3.50,3.50,5.50,1.50,1.50,5.50,cop,SMD_RMSE,6.26,6.51,7.49,5.50,5.70,7.68
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.64,9953,NASA-SRTM,2.50,3.00,5.00,2.00,2.50,6.00,cop,SMD_MAE,4.77,4.79,5.38,4.28,4.43,6.01
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,GENTLE,26.64,9954,NASA-SRTM,3.50,3.50,5.00,1.50,1.50,6.00,cop,SMD_LE90,10.29,10.42,11.84,8.99,9.33,12.52
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.78,9955,FABDEM-NASA-SRTM,2.00,4.00,5.50,2.00,2.00,5.50,cop,SMD_AVG,2.71,3.47,4.10,2.81,2.96,4.50
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.78,9956,NASA-SRTM,2.00,4.00,5.50,2.00,2.00,5.50,cop,SMD_STD,3.98,4.90,5.72,3.83,4.04,5.84
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.78,9957,FABDEM-NASA-SRTM,2.00,4.00,5.00,2.00,2.00,6.00,cop,SMD_RMSE,4.01,5.34,6.52,4.05,4.28,7.17
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.78,9958,FABDEM-NASA-SRTM,2.00,3.00,5.00,2.50,2.50,6.00,cop,SMD_MAE,2.64,3.42,4.35,2.93,3.09,5.42
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FLAT,23.78,9959,NASA-SRTM,2.00,4.00,5.00,2.00,2.00,6.00,cop,SMD_LE90,6.41,8.49,10.28,6.33,6.74,11.72
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9960,FABDEM-COP-NASA-SRTM,2.50,2.50,5.50,2.50,2.50,5.50,cop,SMD_AVG,2.78,2.89,4.71,3.06,3.20,4.63
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9961,FABDEM-COP-NASA-SRTM,2.50,2.50,6.00,2.50,2.50,5.00,cop,SMD_STD,3.98,4.17,6.96,4.14,4.31,6.00
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9962,FABDEM-COP-NASA-SRTM,2.50,2.50,6.00,2.50,2.50,5.00,cop,SMD_RMSE,4.03,4.17,7.50,4.13,4.30,6.66
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9963,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,SMD_MAE,2.83,2.91,4.64,3.06,3.20,5.20
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,URBAN,0.36,9964,NASA,3.00,2.50,5.50,1.50,3.00,5.50,cop,SMD_LE90,7.64,7.54,10.46,7.14,7.76,10.61
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.50,9965,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,SMD_AVG,5.01,5.17,5.41,5.05,5.17,6.91
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.50,9966,NASA-SRTM,2.50,3.00,4.50,2.50,2.50,6.00,tie,SMD_STD,6.70,6.97,7.37,6.63,6.79,8.92
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.50,9967,FABDEM-COP-NASA-SRTM,2.50,3.00,4.00,2.50,3.00,6.00,tie,SMD_RMSE,6.84,6.98,7.38,6.85,6.97,8.95
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.50,9968,FABDEM-COP-ALOS-NASA-SRTM,3.00,3.00,3.00,3.00,3.00,6.00,tie,SMD_MAE,5.10,5.18,5.40,5.16,5.26,6.91
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,FOREST,92.50,9969,NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,SMD_LE90,11.20,11.38,11.90,11.17,11.37,14.66
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9970,FABDEM-COP-NASA-SRTM,2.50,3.00,3.50,3.00,3.00,6.00,tie,RUFD_AVG,1.46,1.56,1.74,1.55,1.56,1.95
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9971,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,RUFD_STD,1.98,2.12,2.34,2.02,2.05,2.56
10_shenandoah,shenandoah,N38UW079G,38.5500000,-78.4500000,652.82,26.35,5.69,907.49,71.90,0.31,DTM,ALL,100.00,9972,FABDEM-COP-NASA-SRTM,2.50,2.50,5.00,2.50,2.50,6.00,cop,RUFD_RMSE,1.98,2.16,2.73,2.02,2.05,2.95
