AREA,DEMIX_TILE,REF_TYPE,REF_SLOPE,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
us_3dep,N39QW113H,DTM,URBAN,RUFD_RMSE,0.15,0.12,1.46,1.07,1.12,3.63
us_3dep,N39QW113H,DTM,URBAN,RUFD_MAE,0.13,0.11,1.42,1.08,1.1,3.34
us_3dep,N39QW113H,DTM,URBAN,RUFD_LE90,0.25,0.19,1.83,1.47,1.6,5.72
us_3dep,N39QW113H,DTM,FOREST,RUFD_AVG,0.56,0.53,0.33,0.98,0.98,1.56
us_3dep,N39QW113H,DTM,FOREST,RUFD_STD,0.73,0.7,0.45,1.25,1.26,2.02
us_3dep,N39QW113H,DTM,FOREST,RUFD_RMSE,0.75,0.71,0.45,1.37,1.34,2.08
us_3dep,N39QW113H,DTM,FOREST,RUFD_MAE,0.58,0.54,0.33,1.06,1.04,1.63
us_3dep,N39QW113H,DTM,FOREST,RUFD_LE90,1.22,1.18,0.72,2.26,2.22,3.32
us_3dep,N39QW113J,DTM,ALL,RUFD_AVG,0.85,0.78,0.55,1.71,1.72,2.25
us_3dep,N39QW113J,DTM,ALL,RUFD_STD,1.31,1.23,0.82,2.45,2.47,3.08
us_3dep,N39QW113J,DTM,ALL,RUFD_RMSE,1.32,1.24,0.82,2.45,2.47,3.1
us_3dep,N39QW113J,DTM,ALL,RUFD_MAE,0.86,0.79,0.55,1.71,1.72,2.28
us_3dep,N39QW113J,DTM,ALL,RUFD_LE90,1.97,1.83,1.22,3.79,3.81,4.8
us_3dep,N39QW113J,DTM,STEEP,RUFD_AVG,1.09,1,0.67,2.21,2.24,2.67
us_3dep,N39QW113J,DTM,STEEP,RUFD_STD,1.59,1.5,0.98,2.98,3.02,3.6
us_3dep,N39QW113J,DTM,STEEP,RUFD_RMSE,1.6,1.52,0.98,2.98,3.03,3.6
us_3dep,N39QW113J,DTM,STEEP,RUFD_MAE,1.1,1.03,0.68,2.21,2.22,2.67
us_3dep,N39QW113J,DTM,STEEP,RUFD_LE90,2.47,2.32,1.51,4.66,4.74,5.7
us_3dep,N39QW113J,DTM,FLAT,RUFD_AVG,0.5,0.44,0.36,1.01,1.01,1.53
us_3dep,N39QW113J,DTM,FLAT,RUFD_STD,0.74,0.67,0.5,1.32,1.32,2.05
us_3dep,N39QW113J,DTM,FLAT,RUFD_RMSE,0.75,0.68,0.5,1.35,1.32,2.18
us_3dep,N39QW113J,DTM,FLAT,RUFD_MAE,0.52,0.44,0.37,1,1,1.73
us_3dep,N39QW113J,DTM,FLAT,RUFD_LE90,1.14,1.01,0.78,2.12,2.04,3.4
us_3dep,N39QW113J,DTM,FOREST,RUFD_AVG,1.05,0.96,0.61,1.99,2.01,2.48
us_3dep,N39QW113J,DTM,FOREST,RUFD_STD,1.52,1.41,0.88,2.78,2.8,3.36
us_3dep,N39QW113J,DTM,FOREST,RUFD_RMSE,1.52,1.43,0.89,2.78,2.8,3.36
us_3dep,N39QW113J,DTM,FOREST,RUFD_MAE,1.06,0.97,0.61,1.99,2,2.48
us_3dep,N39QW113J,DTM,FOREST,RUFD_LE90,2.36,2.21,1.36,4.3,4.35,5.31
us_3dep,N39QW113K,DTM,ALL,RUFD_AVG,0.58,0.56,0.48,1.19,1.21,1.6
us_3dep,N39QW113K,DTM,ALL,RUFD_STD,1.25,1.22,0.78,1.91,2.11,2.68
us_3dep,N39QW113K,DTM,ALL,RUFD_RMSE,1.26,1.22,0.85,2.01,2.22,2.95
us_3dep,N39QW113K,DTM,ALL,RUFD_MAE,0.58,0.55,0.61,1.44,1.5,2.19
us_3dep,N39QW113K,DTM,ALL,RUFD_LE90,1.52,1.43,1.13,2.76,2.8,4.02
us_3dep,N39QW113K,DTM,STEEP,RUFD_AVG,1.17,1.1,0.65,2.07,2.14,2.76
us_3dep,N39QW113K,DTM,STEEP,RUFD_STD,1.99,1.94,1.09,2.9,3.27,4.02
us_3dep,N39QW113K,DTM,STEEP,RUFD_RMSE,2,1.95,1.09,2.91,3.29,4.06
us_3dep,N39QW113K,DTM,STEEP,RUFD_MAE,1.18,1.11,0.66,2.07,2.14,2.81
us_3dep,N39QW113K,DTM,STEEP,RUFD_LE90,2.56,2.41,1.37,4.4,4.46,5.97
us_3dep,N39QW113K,DTM,FLAT,RUFD_AVG,0.26,0.23,0.34,0.63,0.64,0.87
us_3dep,N39QW113K,DTM,FLAT,RUFD_STD,0.54,0.51,0.48,1.01,1.02,1.42
us_3dep,N39QW113K,DTM,FLAT,RUFD_RMSE,0.54,0.52,0.69,1.3,1.35,2.14
us_3dep,N39QW113K,DTM,FLAT,RUFD_MAE,0.26,0.25,0.59,1.11,1.16,1.85
us_3dep,N39QW113K,DTM,FLAT,RUFD_LE90,0.61,0.57,1.05,1.82,1.93,3.02
us_3dep,N39QW113K,DTM,URBAN,RUFD_AVG,0.35,0.41,0.53,1.04,1.01,1.43
us_3dep,N39QW113K,DTM,URBAN,RUFD_STD,0.57,0.56,0.66,1.3,1.27,1.97
us_3dep,N39QW113K,DTM,URBAN,RUFD_RMSE,0.6,0.83,0.75,1.4,1.38,2.28
us_3dep,N39QW113K,DTM,URBAN,RUFD_MAE,0.38,0.71,0.68,1.24,1.22,2.01
us_3dep,N39QW113K,DTM,URBAN,RUFD_LE90,0.92,1.19,1.07,2.13,2.07,3.55
us_3dep,N39QW113K,DTM,FOREST,RUFD_AVG,1.27,1.17,0.64,1.99,2.05,2.71
us_3dep,N39QW113K,DTM,FOREST,RUFD_STD,2.18,2.11,1.08,2.8,3.09,3.99
us_3dep,N39QW113K,DTM,FOREST,RUFD_RMSE,2.19,2.12,1.09,2.8,3.11,4.04
us_3dep,N39QW113K,DTM,FOREST,RUFD_MAE,1.28,1.19,0.64,1.99,2.05,2.76
us_3dep,N39QW113K,DTM,FOREST,RUFD_LE90,2.76,2.55,1.35,4.27,4.33,5.89
us_3dep,N39QW113L,DTM,ALL,RUFD_AVG,0.89,0.83,0.55,1.7,1.71,2.26
us_3dep,N39QW113L,DTM,ALL,RUFD_STD,1.41,1.29,0.76,2.17,2.19,3.13
us_3dep,N39QW113L,DTM,ALL,RUFD_RMSE,1.42,1.3,0.79,2.18,2.19,3.31
us_3dep,N39QW113L,DTM,ALL,RUFD_MAE,0.89,0.81,0.59,1.69,1.71,2.52
us_3dep,N39QW113L,DTM,ALL,RUFD_LE90,2.2,1.98,1.21,3.52,3.51,5.23
us_3dep,N39QW113L,DTM,STEEP,RUFD_AVG,1.18,1.06,0.61,1.88,1.88,2.72
us_3dep,N39QW113L,DTM,STEEP,RUFD_STD,1.7,1.54,0.84,2.45,2.46,3.56
us_3dep,N39QW113L,DTM,STEEP,RUFD_RMSE,1.72,1.57,0.85,2.5,2.51,3.64
us_3dep,N39QW113L,DTM,STEEP,RUFD_MAE,1.21,1.1,0.62,1.95,1.94,2.76
us_3dep,N39QW113L,DTM,STEEP,RUFD_LE90,2.62,2.37,1.34,4.04,4.06,5.88
us_3dep,N39QW113L,DTM,FLAT,RUFD_AVG,0.39,0.37,0.4,1.01,0.99,1.35
us_3dep,N39QW113L,DTM,FLAT,RUFD_STD,0.76,0.7,0.56,1.43,1.42,2.24
us_3dep,N39QW113L,DTM,FLAT,RUFD_RMSE,0.76,0.7,0.68,1.54,1.57,2.71
us_3dep,N39QW113L,DTM,FLAT,RUFD_MAE,0.39,0.37,0.55,1.29,1.33,2.16
us_3dep,N39QW113L,DTM,FLAT,RUFD_LE90,1.11,1.04,1.04,2.21,2.26,3.82
us_3dep,N39QW113L,DTM,URBAN,RUFD_AVG,0.11,0.16,0.15,0.23,0.22,0.24
us_3dep,N39QW113L,DTM,URBAN,RUFD_STD,0.2,0.23,0.23,0.43,0.42,0.61
us_3dep,N39QW113L,DTM,URBAN,RUFD_RMSE,0.27,0.39,0.74,1.37,1.62,1.15
us_3dep,N39QW113L,DTM,URBAN,RUFD_MAE,0.28,0.42,0.76,1.46,1.71,1.31
us_3dep,N39QW113L,DTM,URBAN,RUFD_LE90,0.37,0.61,0.97,1.63,1.83,1.38
us_3dep,N39QW113L,DTM,FOREST,RUFD_AVG,1.24,1.08,0.63,1.85,1.85,2.78
us_3dep,N39QW113L,DTM,FOREST,RUFD_STD,1.77,1.58,0.86,2.39,2.41,3.63
us_3dep,N39QW113L,DTM,FOREST,RUFD_RMSE,1.78,1.6,0.86,2.45,2.46,3.73
us_3dep,N39QW113L,DTM,FOREST,RUFD_MAE,1.26,1.11,0.63,1.91,1.91,2.83
us_3dep,N39QW113L,DTM,FOREST,RUFD_LE90,2.74,2.42,1.37,3.96,3.97,5.98
us_3dep,N39RW113G,DTM,ALL,RUFD_AVG,0.25,0.17,0.24,0.46,0.45,0.86
us_3dep,N39RW113G,DTM,ALL,RUFD_STD,0.47,0.4,0.44,0.85,0.85,1.43
us_3dep,N39RW113G,DTM,ALL,RUFD_RMSE,0.58,0.4,0.48,1,1,2.55
us_3dep,N39RW113G,DTM,ALL,RUFD_MAE,0.4,0.17,0.3,0.74,0.72,2.22
us_3dep,N39RW113G,DTM,ALL,RUFD_LE90,0.73,0.32,0.57,1.23,1.21,3.47
us_3dep,N39RW113G,DTM,STEEP,RUFD_AVG,1.06,0.9,0.8,1.83,1.92,2.83
us_3dep,N39RW113G,DTM,STEEP,RUFD_STD,1.42,1.14,1.06,2.3,2.42,3.42
us_3dep,N39RW113G,DTM,STEEP,RUFD_RMSE,1.49,1.27,1.37,4.74,4.54,4.2
us_3dep,N39RW113G,DTM,STEEP,RUFD_MAE,1.17,1.04,0.98,4.17,3.88,3.45
us_3dep,N39RW113G,DTM,STEEP,RUFD_LE90,2.45,2.03,2.18,7.11,6.99,6.82
us_3dep,N39RW113G,DTM,FLAT,RUFD_AVG,0.24,0.17,0.23,0.44,0.43,0.84
us_3dep,N39RW113G,DTM,FLAT,RUFD_STD,0.46,0.39,0.42,0.78,0.78,1.38
us_3dep,N39RW113G,DTM,FLAT,RUFD_RMSE,0.57,0.39,0.47,0.95,0.95,2.54
us_3dep,N39RW113G,DTM,FLAT,RUFD_MAE,0.4,0.17,0.3,0.72,0.71,2.22
us_3dep,N39RW113G,DTM,FLAT,RUFD_LE90,0.73,0.31,0.56,1.22,1.2,3.46
us_3dep,N39RW113G,DTM,URBAN,RUFD_AVG,0.18,0.21,0.35,0.39,0.37,0.55
us_3dep,N39RW113G,DTM,URBAN,RUFD_STD,0.24,0.29,0.42,0.53,0.51,0.73
us_3dep,N39RW113G,DTM,URBAN,RUFD_RMSE,0.51,0.37,0.87,0.78,0.76,1.87
us_3dep,N39RW113G,DTM,URBAN,RUFD_MAE,0.45,0.31,0.78,0.61,0.62,1.73
us_3dep,N39RW113G,DTM,URBAN,RUFD_LE90,0.75,0.63,1.3,1.26,1.32,2.54
us_3dep,N39RW113G,DTM,FOREST,RUFD_AVG,0.27,0.12,0.27,0.44,0.36,0.95
us_3dep,N39RW113G,DTM,FOREST,RUFD_STD,0.33,0.23,0.32,0.53,0.45,1.28
us_3dep,N39RW113G,DTM,FOREST,RUFD_RMSE,0.5,0.23,0.46,0.73,0.66,2.76
us_3dep,N39RW113G,DTM,FOREST,RUFD_MAE,0.42,0.16,0.39,0.62,0.56,2.48
us_3dep,N39RW113G,DTM,FOREST,RUFD_LE90,0.74,0.31,0.74,1.13,1.05,4.51
us_3dep,N39RW113H,DTM,ALL,RUFD_AVG,0.46,0.43,0.45,1.09,1.08,1.49
us_3dep,N39RW113H,DTM,ALL,RUFD_STD,0.71,0.69,0.61,1.42,1.42,2.06
us_3dep,N39RW113H,DTM,ALL,RUFD_RMSE,0.73,0.69,0.65,1.42,1.42,2.34
us_3dep,N39RW113H,DTM,ALL,RUFD_MAE,0.47,0.42,0.5,1.09,1.1,1.94
us_3dep,N39RW113H,DTM,ALL,RUFD_LE90,1.12,1.05,1.01,2.21,2.18,3.48
us_3dep,N39RW113H,DTM,STEEP,RUFD_AVG,0.71,0.7,0.54,1.38,1.36,2.02
us_3dep,N39RW113H,DTM,STEEP,RUFD_STD,1.01,1,0.73,1.81,1.82,2.65
us_3dep,N39RW113H,DTM,STEEP,RUFD_RMSE,1.04,1.04,0.74,1.99,1.99,2.65
us_3dep,N39RW113H,DTM,STEEP,RUFD_MAE,0.75,0.74,0.55,1.56,1.54,2.03
us_3dep,N39RW113H,DTM,STEEP,RUFD_LE90,1.58,1.57,1.18,3.14,3.12,4.24
us_3dep,N39RW113H,DTM,FLAT,RUFD_AVG,0.36,0.3,0.4,0.79,0.78,1.07
us_3dep,N39RW113H,DTM,FLAT,RUFD_STD,0.55,0.5,0.54,1.09,1.07,1.58
us_3dep,N39RW113H,DTM,FLAT,RUFD_RMSE,0.57,0.5,0.62,1.14,1.14,2.21
us_3dep,N39RW113H,DTM,FLAT,RUFD_MAE,0.37,0.3,0.48,0.92,0.93,1.91
us_3dep,N39RW113H,DTM,FLAT,RUFD_LE90,0.84,0.72,0.96,1.7,1.72,3.25
us_3dep,N39RW113H,DTM,URBAN,RUFD_AVG,0.31,0.44,0.39,0.34,0.33,0.86
us_3dep,N39RW113H,DTM,URBAN,RUFD_STD,0.46,0.56,0.5,0.43,0.41,1.34
us_3dep,N39RW113H,DTM,URBAN,RUFD_RMSE,0.54,1.01,0.94,1.18,1.17,2.52
us_3dep,N39RW113H,DTM,URBAN,RUFD_MAE,0.37,0.85,0.83,1.11,1.09,2.15
us_3dep,N39RW113H,DTM,URBAN,RUFD_LE90,0.71,1.63,1.45,1.66,1.63,3.16
us_3dep,N39RW113H,DTM,FOREST,RUFD_AVG,0.85,0.84,0.57,1.4,1.51,2.03
us_3dep,N39RW113H,DTM,FOREST,RUFD_STD,1.35,1.28,0.84,2.17,2.54,2.66
us_3dep,N39RW113H,DTM,FOREST,RUFD_RMSE,1.36,1.28,0.85,2.22,2.61,2.89
us_3dep,N39RW113H,DTM,FOREST,RUFD_MAE,0.84,0.84,0.6,1.48,1.6,2.35
us_3dep,N39RW113H,DTM,FOREST,RUFD_LE90,2,2.01,1.25,3.08,3.39,4.55
us_3dep,N39RW113J,DTM,ALL,RUFD_AVG,1.41,1.37,0.96,2.62,2.67,3.26
us_3dep,N39RW113J,DTM,ALL,RUFD_STD,2.3,2.24,1.45,3.71,3.82,4.51
us_3dep,N39RW113J,DTM,ALL,RUFD_RMSE,2.32,2.27,1.46,3.71,3.85,4.51
us_3dep,N39RW113J,DTM,ALL,RUFD_MAE,1.43,1.39,0.97,2.62,2.68,3.27
us_3dep,N39RW113J,DTM,ALL,RUFD_LE90,3.23,3.13,2.15,5.58,5.67,7.02
us_3dep,N39RW113J,DTM,STEEP,RUFD_AVG,1.43,1.39,0.98,2.7,2.75,3.33
us_3dep,N39RW113J,DTM,STEEP,RUFD_STD,2.33,2.28,1.48,3.8,3.93,4.59
us_3dep,N39RW113J,DTM,STEEP,RUFD_RMSE,2.35,2.31,1.49,3.81,3.95,4.59
us_3dep,N39RW113J,DTM,STEEP,RUFD_MAE,1.45,1.41,0.99,2.71,2.76,3.33
us_3dep,N39RW113J,DTM,STEEP,RUFD_LE90,3.25,3.15,2.19,5.7,5.81,7.14
us_3dep,N39RW113J,DTM,FLAT,RUFD_AVG,1.21,1.17,0.78,1.87,1.9,2.62
us_3dep,N39RW113J,DTM,FLAT,RUFD_STD,1.99,1.9,1.16,2.57,2.56,3.7
us_3dep,N39RW113J,DTM,FLAT,RUFD_RMSE,2,1.91,1.16,2.61,2.58,3.71
us_3dep,N39RW113J,DTM,FLAT,RUFD_MAE,1.19,1.15,0.8,1.83,1.87,2.67
us_3dep,N39RW113J,DTM,FLAT,RUFD_LE90,3.04,2.9,1.68,3.89,3.86,5.44
us_3dep,N39RW113J,DTM,FOREST,RUFD_AVG,1.54,1.47,1.07,2.71,2.78,3.35
us_3dep,N39RW113J,DTM,FOREST,RUFD_STD,2.2,2.09,1.51,3.59,3.8,4.56
us_3dep,N39RW113J,DTM,FOREST,RUFD_RMSE,2.24,2.13,1.51,3.59,3.81,4.57
us_3dep,N39RW113J,DTM,FOREST,RUFD_MAE,1.57,1.5,1.07,2.71,2.78,3.35
us_3dep,N39RW113J,DTM,FOREST,RUFD_LE90,3.5,3.37,2.4,5.71,5.78,7.2
us_3dep,N39RW113K,DTM,ALL,RUFD_AVG,0.69,0.68,0.59,1.38,1.44,1.75
us_3dep,N39RW113K,DTM,ALL,RUFD_STD,1.5,1.46,1.11,2.3,2.68,3.02
us_3dep,N39RW113K,DTM,ALL,RUFD_RMSE,1.51,1.46,1.16,2.45,2.87,3.29
us_3dep,N39RW113K,DTM,ALL,RUFD_MAE,0.66,0.64,0.72,1.72,1.85,2.38
us_3dep,N39RW113K,DTM,ALL,RUFD_LE90,1.73,1.7,1.3,3.26,3.35,4.5
us_3dep,N39RW113K,DTM,STEEP,RUFD_AVG,1.49,1.45,0.96,2.57,2.71,3.36
us_3dep,N39RW113K,DTM,STEEP,RUFD_STD,2.47,2.39,1.73,3.64,4.32,4.77
us_3dep,N39RW113K,DTM,STEEP,RUFD_RMSE,2.5,2.43,1.73,3.66,4.37,4.81
us_3dep,N39RW113K,DTM,STEEP,RUFD_MAE,1.5,1.46,0.96,2.59,2.71,3.41
us_3dep,N39RW113K,DTM,STEEP,RUFD_LE90,3.42,3.35,2.06,5.69,5.76,7.4
us_3dep,N39RW113K,DTM,FLAT,RUFD_AVG,0.22,0.2,0.34,0.67,0.71,0.81
us_3dep,N39RW113K,DTM,FLAT,RUFD_STD,0.45,0.43,0.46,1,1.05,1.27
us_3dep,N39RW113K,DTM,FLAT,RUFD_RMSE,0.45,0.43,0.7,1.44,1.6,2.1
us_3dep,N39RW113K,DTM,FLAT,RUFD_MAE,0.22,0.21,0.59,1.27,1.41,1.84
us_3dep,N39RW113K,DTM,FLAT,RUFD_LE90,0.51,0.41,1.06,2.07,2.33,2.97
us_3dep,N39RW113K,DTM,FOREST,RUFD_AVG,1.57,1.48,1.1,2.46,2.52,3.46
us_3dep,N39RW113K,DTM,FOREST,RUFD_STD,2.35,2.2,1.76,3.46,3.76,4.91
us_3dep,N39RW113K,DTM,FOREST,RUFD_RMSE,2.37,2.24,1.76,3.48,3.79,4.95
us_3dep,N39RW113K,DTM,FOREST,RUFD_MAE,1.58,1.5,1.1,2.48,2.55,3.52
us_3dep,N39RW113K,DTM,FOREST,RUFD_LE90,3.66,3.44,2.5,5.35,5.44,7.67
us_3dep,N39RW113L,DTM,ALL,RUFD_AVG,0.56,0.51,0.44,1.17,1.17,1.65
us_3dep,N39RW113L,DTM,ALL,RUFD_STD,0.91,0.85,0.63,1.62,1.61,2.32
us_3dep,N39RW113L,DTM,ALL,RUFD_RMSE,0.92,0.86,0.64,1.63,1.62,2.44
us_3dep,N39RW113L,DTM,ALL,RUFD_MAE,0.58,0.51,0.46,1.15,1.15,1.81
us_3dep,N39RW113L,DTM,ALL,RUFD_LE90,1.38,1.3,0.95,2.45,2.44,3.7
us_3dep,N39RW113L,DTM,STEEP,RUFD_AVG,0.89,0.84,0.55,1.66,1.64,2.4
us_3dep,N39RW113L,DTM,STEEP,RUFD_STD,1.25,1.19,0.78,2.24,2.19,3.19
us_3dep,N39RW113L,DTM,STEEP,RUFD_RMSE,1.29,1.25,0.78,2.46,2.41,3.19
us_3dep,N39RW113L,DTM,STEEP,RUFD_MAE,0.93,0.9,0.55,1.84,1.81,2.4
us_3dep,N39RW113L,DTM,STEEP,RUFD_LE90,1.99,1.95,1.18,3.84,3.8,5.19
us_3dep,N39RW113L,DTM,FLAT,RUFD_AVG,0.46,0.39,0.4,0.92,0.93,1.36
us_3dep,N39RW113L,DTM,FLAT,RUFD_STD,0.77,0.69,0.56,1.27,1.26,1.91
us_3dep,N39RW113L,DTM,FLAT,RUFD_RMSE,0.78,0.69,0.59,1.27,1.27,2.15
us_3dep,N39RW113L,DTM,FLAT,RUFD_MAE,0.47,0.38,0.43,0.93,0.95,1.62
us_3dep,N39RW113L,DTM,FLAT,RUFD_LE90,1.08,0.96,0.89,1.91,1.95,3.19
us_3dep,N39RW113L,DTM,URBAN,RUFD_AVG,0.9,0.54,0.27,0.8,0.97,1.27
us_3dep,N39RW113L,DTM,URBAN,RUFD_STD,0.98,0.63,0.36,0.93,1.1,1.7
us_3dep,N39RW113L,DTM,URBAN,RUFD_RMSE,0.99,0.62,0.34,0.98,1.22,2.59
us_3dep,N39RW113L,DTM,URBAN,RUFD_MAE,0.94,0.54,0.28,0.8,1.02,2.31
us_3dep,N39RW113L,DTM,URBAN,RUFD_LE90,1.43,1.11,0.86,1.66,2.15,3.89
us_3dep,N39RW113L,DTM,FOREST,RUFD_AVG,0.99,0.88,0.51,1.57,1.56,2.28
us_3dep,N39RW113L,DTM,FOREST,RUFD_STD,1.42,1.28,0.72,2.05,2.03,3.03
us_3dep,N39RW113L,DTM,FOREST,RUFD_RMSE,1.45,1.31,0.72,2.14,2.11,3.05
us_3dep,N39RW113L,DTM,FOREST,RUFD_MAE,1.03,0.92,0.52,1.65,1.62,2.3
us_3dep,N39RW113L,DTM,FOREST,RUFD_LE90,2.22,2,1.14,3.47,3.42,4.94
pyrenees,N43PW002B,DTM,ALL,RUFD_AVG,2.27,2.24,2.48,2.66,2.67,4.32
pyrenees,N43PW002B,DTM,ALL,RUFD_STD,3.02,3,3.37,3.47,3.48,5.58
pyrenees,N43PW002B,DTM,ALL,RUFD_RMSE,3.07,3,3.39,3.53,3.53,6.2
pyrenees,N43PW002B,DTM,ALL,RUFD_MAE,2.31,2.24,2.48,2.71,2.7,4.83
pyrenees,N43PW002B,DTM,ALL,RUFD_LE90,4.99,4.88,5.27,5.71,5.7,9.95
pyrenees,N43PW002B,DTM,STEEP,RUFD_AVG,2.26,2.25,2.49,2.67,2.67,4.31
pyrenees,N43PW002B,DTM,STEEP,RUFD_STD,3.02,3.01,3.39,3.48,3.49,5.57
pyrenees,N43PW002B,DTM,STEEP,RUFD_RMSE,3.07,3.01,3.4,3.52,3.52,6.27
pyrenees,N43PW002B,DTM,STEEP,RUFD_MAE,2.31,2.25,2.49,2.71,2.7,4.89
pyrenees,N43PW002B,DTM,STEEP,RUFD_LE90,4.98,4.9,5.29,5.7,5.69,10.05
pyrenees,N43PW002B,DTM,FLAT,RUFD_AVG,2.27,2.04,2.16,2.29,2.28,3.55
pyrenees,N43PW002B,DTM,FLAT,RUFD_STD,2.98,2.66,2.86,2.97,2.95,4.46
pyrenees,N43PW002B,DTM,FLAT,RUFD_RMSE,3.14,2.76,2.99,3.72,3.59,4.55
pyrenees,N43PW002B,DTM,FLAT,RUFD_MAE,2.41,2.13,2.27,2.87,2.75,3.59
pyrenees,N43PW002B,DTM,FLAT,RUFD_LE90,5.17,4.52,4.84,5.97,5.79,7.45
pyrenees,N43PW002B,DTM,URBAN,RUFD_AVG,2.17,2.11,1.56,2.53,2.61,4.46
pyrenees,N43PW002B,DTM,URBAN,RUFD_STD,3.2,2.95,2.11,3.5,3.61,5.65
pyrenees,N43PW002B,DTM,URBAN,RUFD_RMSE,3.09,2.97,2.1,3.47,3.54,5.96
pyrenees,N43PW002B,DTM,URBAN,RUFD_MAE,2.21,2.07,1.63,2.56,2.62,4.66
pyrenees,N43PW002B,DTM,URBAN,RUFD_LE90,5.71,5.64,3.56,6.85,6.96,10.74
pyrenees,N43PW002B,DTM,FOREST,RUFD_AVG,2.29,2.27,2.49,2.68,2.68,4.36
pyrenees,N43PW002B,DTM,FOREST,RUFD_STD,3.04,3.03,3.38,3.49,3.5,5.62
pyrenees,N43PW002B,DTM,FOREST,RUFD_RMSE,3.1,3.03,3.39,3.56,3.55,6.21
pyrenees,N43PW002B,DTM,FOREST,RUFD_MAE,2.34,2.27,2.49,2.73,2.72,4.83
pyrenees,N43PW002B,DTM,FOREST,RUFD_LE90,5.02,4.92,5.28,5.76,5.73,9.97
pyrenees,N43PW002B,DSM,ALL,RUFD_AVG,2.37,1.97,2.05,2.74,2.75,4.18
pyrenees,N43PW002B,DSM,ALL,RUFD_STD,3.14,2.68,2.9,3.57,3.58,5.43
pyrenees,N43PW002B,DSM,ALL,RUFD_RMSE,3.57,2.95,3.02,3.99,3.97,5.65
pyrenees,N43PW002B,DSM,ALL,RUFD_MAE,2.73,2.19,2.22,3.11,3.09,4.35
pyrenees,N43PW002B,DSM,ALL,RUFD_LE90,5.83,4.75,4.61,6.57,6.53,9.09
pyrenees,N43PW002B,DSM,STEEP,RUFD_AVG,2.35,1.97,2.07,2.74,2.76,4.19
pyrenees,N43PW002B,DSM,STEEP,RUFD_STD,3.12,2.67,2.92,3.57,3.59,5.44
pyrenees,N43PW002B,DSM,STEEP,RUFD_RMSE,3.55,2.94,3.03,3.97,3.96,5.71
pyrenees,N43PW002B,DSM,STEEP,RUFD_MAE,2.72,2.19,2.22,3.09,3.08,4.39
pyrenees,N43PW002B,DSM,STEEP,RUFD_LE90,5.8,4.74,4.61,6.54,6.51,9.17
pyrenees,N43PW002B,DSM,FLAT,RUFD_AVG,2.69,2.12,1.86,2.61,2.59,3.46
pyrenees,N43PW002B,DSM,FLAT,RUFD_STD,3.53,2.88,2.53,3.36,3.34,4.41
pyrenees,N43PW002B,DSM,FLAT,RUFD_RMSE,3.88,3.08,2.88,4.32,4.21,4.58
pyrenees,N43PW002B,DSM,FLAT,RUFD_MAE,3,2.29,2.17,3.41,3.29,3.55
pyrenees,N43PW002B,DSM,FLAT,RUFD_LE90,6.3,4.93,4.61,6.99,6.82,7.47
pyrenees,N43PW002B,DSM,URBAN,RUFD_AVG,2.19,2.08,1.41,2.36,2.45,3.91
pyrenees,N43PW002B,DSM,URBAN,RUFD_STD,2.99,2.85,1.96,3.45,3.56,5.13
pyrenees,N43PW002B,DSM,URBAN,RUFD_RMSE,3.08,2.79,1.88,3.55,3.62,5.18
pyrenees,N43PW002B,DSM,URBAN,RUFD_MAE,2.32,2.09,1.41,2.49,2.57,4.03
pyrenees,N43PW002B,DSM,URBAN,RUFD_LE90,5.79,4.87,2.54,6.36,6.4,9.31
pyrenees,N43PW002B,DSM,FOREST,RUFD_AVG,2.39,1.99,2.04,2.74,2.74,4.2
pyrenees,N43PW002B,DSM,FOREST,RUFD_STD,3.16,2.7,2.88,3.56,3.58,5.45
pyrenees,N43PW002B,DSM,FOREST,RUFD_RMSE,3.62,2.98,3.02,4.02,3.99,5.65
pyrenees,N43PW002B,DSM,FOREST,RUFD_MAE,2.78,2.22,2.21,3.13,3.11,4.34
pyrenees,N43PW002B,DSM,FOREST,RUFD_LE90,5.89,4.79,4.6,6.6,6.55,9.1
pyrenees,N43PW002C,DTM,ALL,RUFD_AVG,2.21,2.25,2.28,2.66,2.66,4.51
pyrenees,N43PW002C,DTM,ALL,RUFD_STD,2.95,2.99,3.04,3.45,3.45,5.9
pyrenees,N43PW002C,DTM,ALL,RUFD_RMSE,3.03,2.99,3.04,3.48,3.48,6.64
pyrenees,N43PW002C,DTM,ALL,RUFD_MAE,2.27,2.25,2.28,2.68,2.68,5.13
pyrenees,N43PW002C,DTM,ALL,RUFD_LE90,4.95,4.85,4.94,5.68,5.69,10.6
pyrenees,N43PW002C,DTM,STEEP,RUFD_AVG,2.2,2.23,2.29,2.65,2.66,4.5
pyrenees,N43PW002C,DTM,STEEP,RUFD_STD,2.92,2.96,3.04,3.44,3.45,5.89
pyrenees,N43PW002C,DTM,STEEP,RUFD_RMSE,3,2.96,3.04,3.46,3.47,6.73
pyrenees,N43PW002C,DTM,STEEP,RUFD_MAE,2.25,2.23,2.29,2.67,2.67,5.21
pyrenees,N43PW002C,DTM,STEEP,RUFD_LE90,4.9,4.82,4.94,5.66,5.66,10.73
pyrenees,N43PW002C,DTM,FLAT,RUFD_AVG,2.57,2.49,2.15,2.57,2.55,3.48
