AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,SLOPE_PC,REC_ID,BEST_DEM,FABDEM_SCR,COP_SCR,ALOS_SCR,NASA_SCR,SRTM_SCR,ASTER_SCR,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,STEEP,49.57,4512,FABDEM,1,3,2,5,4,6,ELD_RMSE,7.14,8.01,7.28,9.16,8.96,12.2
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,STEEP,49.57,4513,FABDEM,1,3,2,5,4,6,ELD_MAE,5.6,6.29,5.63,7.52,7.3,9.44
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,STEEP,49.57,4514,FABDEM,1,3,2,5,4,6,ELD_LE90,11.71,13.31,12.49,14.75,14.47,19.96
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FLAT,50.11,4515,ALOS,3,2,1,4,5,6,ELD_AVG,3.14,3.06,2.98,3.51,3.53,6.87
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FLAT,50.11,4516,ALOS,3,2,1,4,5,6,ELD_STD,4.18,3.99,3.96,4.42,4.44,8.74
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FLAT,50.11,4517,FABDEM,1,2,3,5,4,6,ELD_RMSE,4.33,4.9,5.65,7.34,7.12,9.19
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FLAT,50.11,4518,FABDEM,1,2,3,5,4,6,ELD_MAE,3.21,3.51,4.16,6.08,5.83,7.15
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FLAT,50.11,4519,FABDEM,1,2,3,5,4,6,ELD_LE90,7.36,8.19,9.88,11.82,11.6,14.83
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,URBAN,0.06,4520,ALOS,3,2,1,4,5,6,ELD_AVG,2.4,2.31,2,2.65,2.67,6.44
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,URBAN,0.06,4521,ALOS,2,3,1,4,5,6,ELD_STD,2.96,2.98,2.92,3.34,3.4,7.89
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,URBAN,0.06,4522,FABDEM,1,2,3,5,4,6,ELD_RMSE,2.96,3.49,3.97,5.6,5.25,8
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,URBAN,0.06,4523,FABDEM,1,2,3,5,4,6,ELD_MAE,2.37,2.57,2.86,4.77,4.53,6.62
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,URBAN,0.06,4524,FABDEM,1,2,3,5,4,6,ELD_LE90,4.77,5.96,7.39,9.31,8.31,12.49
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FOREST,91.14,4525,ALOS,5,2,1,4,4,6,ELD_AVG,4.52,4.3,3.45,4.45,4.45,8.07
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FOREST,91.14,4526,ALOS,5,2,1,4,4,6,ELD_STD,5.99,5.61,4.45,5.71,5.72,10.32
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FOREST,91.14,4527,FABDEM,1,3,2,5,4,6,ELD_RMSE,6.11,6.81,6.69,8.47,8.26,10.99
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FOREST,91.14,4528,FABDEM,1,3,3,5,4,6,ELD_MAE,4.62,5.1,5.1,6.98,6.75,8.46
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DTM,FOREST,91.14,4529,FABDEM,1,2,3,5,4,6,ELD_LE90,10.07,11.42,11.59,13.58,13.29,17.81
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,ALL,100,4530,ALOS,5,2,1,4,3,6,ELD_AVG,4.92,3.85,2.84,4.65,4.64,7.61
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,ALL,100,4531,ALOS,5,2,1,4,4,6,ELD_STD,6.22,5.17,4.14,6.05,6.06,9.82
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,ALL,100,4532,ALOS,5,2,1,4,3,6,ELD_RMSE,8.88,5.46,4.17,6.11,6.08,9.93
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,ALL,100,4533,ALOS,5,2,1,4,3,6,ELD_MAE,7.06,4.07,2.93,4.69,4.65,7.78
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,ALL,100,4534,ALOS,5,2,1,4,3,6,ELD_LE90,14.55,8.91,6.37,10.17,10.13,16.02
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,STEEP,52.7,4535,ALOS,5,2,1,4,3,6,ELD_AVG,5.48,4.91,3.21,5.34,5.33,8.44
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,STEEP,52.7,4536,ALOS,5,2,1,3,4,6,ELD_STD,6.93,6.24,4.52,6.81,6.82,10.8
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,STEEP,52.7,4537,ALOS,5,2,1,3,4,6,ELD_RMSE,9.98,6.57,4.59,6.81,6.82,10.91
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,STEEP,52.7,4538,ALOS,5,2,1,4,4,6,ELD_MAE,8.14,5.17,3.38,5.33,5.33,8.59
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,STEEP,52.7,4539,ALOS,5,2,1,4,3,6,ELD_LE90,16.07,10.61,7.08,11.23,11.18,17.61
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FLAT,46.99,4540,ALOS,5,2,1,4,4,6,ELD_AVG,4.12,2.61,2.39,3.82,3.81,6.68
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FLAT,46.99,4541,COP,5,1,2,4,3,6,ELD_STD,5.12,3.55,3.64,4.98,4.97,8.56
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FLAT,46.99,4542,ALOS,5,2,1,4,3,6,ELD_RMSE,7.43,3.81,3.64,5.19,5.11,8.7
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FLAT,46.99,4543,ALOS,5,2,1,4,3,6,ELD_MAE,5.83,2.82,2.43,3.96,3.88,6.86
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FLAT,46.99,4544,ALOS,5,2,1,4,3,6,ELD_LE90,12.42,6.15,5.23,8.58,8.47,14.12
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,URBAN,0.06,4545,ALOS,3,2,1,4,5,6,ELD_AVG,2.63,2.48,1.43,3.24,3.27,6.61
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,URBAN,0.06,4546,ALOS,3,2,1,4,5,6,ELD_STD,3.56,3.28,2.13,4.02,4.03,7.85
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,URBAN,0.06,4547,ALOS,4,2,1,5,3,6,ELD_RMSE,4.3,3.47,2.12,4.32,4.18,7.93
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,URBAN,0.06,4548,ALOS,4,2,1,5,3,6,ELD_MAE,3.4,2.67,1.44,3.42,3.37,6.62
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,URBAN,0.06,4549,ALOS,3,2,1,5,5,6,ELD_LE90,6.59,5.5,2.77,7,7,12.38
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FOREST,91.13,4550,ALOS,5,2,1,4,3,6,ELD_AVG,4.88,3.94,2.89,4.76,4.75,7.71
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FOREST,91.13,4551,ALOS,5,2,1,3,4,6,ELD_STD,6.21,5.27,4.2,6.16,6.17,9.94
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FOREST,91.13,4552,ALOS,5,2,1,4,3,6,ELD_RMSE,9.2,5.59,4.24,6.2,6.18,10.11
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FOREST,91.13,4553,ALOS,5,2,1,4,3,6,ELD_MAE,7.46,4.22,3,4.76,4.74,7.94
norway,N59TE009G,59.45,9.916667,284.14,21.75,7.53,563.75,90.7,0.05,DSM,FOREST,91.13,4554,ALOS,5,2,1,4,3,6,ELD_LE90,14.86,9.09,6.47,10.34,10.3,16.28
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100,4555,ALOS,5,5,1,2,4,6,ELD_AVG,3.78,3.77,3.33,3.74,3.76,7.42
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100,4556,ALOS,5,4,1,2,3,6,ELD_STD,5.15,4.82,4.3,4.73,4.75,9.51
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100,4557,FABDEM,1,2,3,5,4,6,ELD_RMSE,5.29,5.93,6.89,7.92,7.6,9.66
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100,4558,FABDEM,1,2,3,5,4,6,ELD_MAE,3.86,4.33,5.49,6.66,6.3,7.54
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,ALL,100,4559,FABDEM,1,2,3,5,4,6,ELD_LE90,9.02,10.01,11.56,12.55,12.17,15.79
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,37.69,4560,ALOS,5,4,1,2,3,6,ELD_AVG,4.99,4.56,3.52,4.32,4.35,8.3
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,37.69,4561,ALOS,5,4,1,2,3,6,ELD_STD,6.39,5.81,4.51,5.53,5.55,10.58
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,37.69,4562,FABDEM,1,2,3,5,4,6,ELD_RMSE,6.61,7.17,7.97,8.66,8.33,10.69
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,37.69,4563,FABDEM,1,2,3,5,4,6,ELD_MAE,5.22,5.57,6.67,7.29,6.96,8.37
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,STEEP,37.69,4564,FABDEM,1,2,3,5,4,6,ELD_LE90,10.88,11.75,12.96,13.5,13.1,17.45
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,62.14,4565,FABDEM,1,3,2,4,5,6,ELD_AVG,2.97,3.23,3.05,3.34,3.37,6.87
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,62.14,4566,ALOS,5,2,1,3,5,6,ELD_STD,4.18,4.08,4,4.15,4.18,8.77
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,62.14,4567,FABDEM,1,2,3,5,4,6,ELD_RMSE,4.28,5.08,6.15,7.42,7.1,8.96
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,62.14,4568,FABDEM,1,2,3,5,4,6,ELD_MAE,3.02,3.61,4.78,6.26,5.9,7.02
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FLAT,62.14,4569,FABDEM,1,2,3,5,4,6,ELD_LE90,7.34,8.73,10.4,11.91,11.52,14.74
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,4570,FABDEM,1,2,3,4,5,6,ELD_AVG,1.63,1.82,2.1,2.25,2.37,4.6
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,4571,FABDEM,1,2,5,3,5,6,ELD_STD,2.37,2.6,3.02,2.91,3.03,6.58
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,4572,FABDEM,1,2,3,5,4,6,ELD_RMSE,2.37,3.16,4.43,5.51,5.09,6.58
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,4573,FABDEM,1,2,3,6,4,5,ELD_MAE,1.62,2.14,3.33,4.79,4.24,4.62
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,URBAN,0.42,4574,FABDEM,1,2,3,5,4,6,ELD_LE90,4.16,4.99,7.26,8.75,8.54,10.96
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FOREST,82.89,4575,ALOS,5,4,1,2,3,6,ELD_AVG,4.17,3.85,3.32,3.8,3.83,7.6
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FOREST,82.89,4576,ALOS,5,4,1,2,3,6,ELD_STD,5.49,4.94,4.25,4.86,4.88,9.69
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FOREST,82.89,4577,FABDEM,1,2,3,5,4,6,ELD_RMSE,5.68,6.35,7.31,8.34,8.01,9.88
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FOREST,82.89,4578,FABDEM,1,2,3,5,4,6,ELD_MAE,4.31,4.83,6.01,7.13,6.79,7.73
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DTM,FOREST,82.89,4579,FABDEM,1,2,3,5,4,6,ELD_LE90,9.53,10.53,12.05,12.91,12.54,16.1
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,ALL,100,4580,ALOS,5,2,1,4,4,6,ELD_AVG,4.93,3.41,2.87,4.23,4.24,7.74
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,ALL,100,4581,ALOS,5,2,1,3,4,6,ELD_STD,6.05,4.66,4.09,5.45,5.46,9.83
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,ALL,100,4582,ALOS,5,2,1,4,3,6,ELD_RMSE,8.64,4.89,4.11,5.62,5.55,10.35
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,ALL,100,4583,ALOS,5,2,1,4,3,6,ELD_MAE,6.79,3.59,2.84,4.4,4.33,8.14
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,ALL,100,4584,ALOS,5,2,1,4,3,6,ELD_LE90,14.33,8.11,6.09,9.34,9.25,16.93
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,STEEP,42.04,4585,ALOS,5,2,1,4,4,6,ELD_AVG,5.18,4.51,3.21,4.88,4.89,8.41
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,STEEP,42.04,4586,ALOS,5,2,1,4,4,6,ELD_STD,6.52,5.8,4.5,6.16,6.16,10.66
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,STEEP,42.04,4587,ALOS,5,3,1,4,2,6,ELD_RMSE,10.03,6.18,4.51,6.19,6.16,11.51
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,STEEP,42.04,4588,ALOS,5,2,1,4,4,6,ELD_MAE,8.39,4.87,3.19,4.89,4.89,9.15
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,STEEP,42.04,4589,ALOS,5,2,1,4,4,6,ELD_LE90,15.99,10.05,6.92,10.11,10.1,18.77
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FLAT,57.77,4590,COP,5,1,2,4,4,6,ELD_AVG,4.47,2.53,2.61,3.69,3.69,7.16
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FLAT,57.77,4591,COP,5,1,2,3,4,6,ELD_STD,5.45,3.53,3.76,4.81,4.83,9.08
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FLAT,57.77,4592,COP,5,1,2,4,3,6,ELD_RMSE,7.48,3.68,3.8,5.16,5.04,9.41
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FLAT,57.77,4593,ALOS,5,2,1,4,3,6,ELD_MAE,5.63,2.65,2.6,4.04,3.91,7.4
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FLAT,57.77,4594,ALOS,5,2,1,4,3,6,ELD_LE90,12.8,6,5.39,8.57,8.42,15.49
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,URBAN,0.42,4595,ALOS,5,2,1,3,5,6,ELD_AVG,2.86,2.45,1.67,2.78,2.86,5.26
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,URBAN,0.42,4596,ALOS,4,2,1,3,5,6,ELD_STD,3.69,3.29,2.42,3.64,3.76,7.28
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,URBAN,0.42,4597,ALOS,5,2,1,4,3,6,ELD_RMSE,4.75,3.47,2.44,3.98,3.9,8.05
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,URBAN,0.42,4598,ALOS,5,2,1,4,3,6,ELD_MAE,3.42,2.38,1.76,3.33,3.12,5.76
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,URBAN,0.42,4599,ALOS,5,2,1,3,4,6,ELD_LE90,8.48,6,3.7,6.25,6.37,12.9
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FOREST,82.9,4600,ALOS,5,2,1,4,4,6,ELD_AVG,4.81,3.63,2.98,4.51,4.52,7.85
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FOREST,82.9,4601,ALOS,5,2,1,3,4,6,ELD_STD,6.03,4.87,4.23,5.7,5.72,9.97
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FOREST,82.9,4602,ALOS,5,2,1,4,3,6,ELD_RMSE,9.33,5.15,4.24,5.81,5.76,10.65
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FOREST,82.9,4603,ALOS,5,2,1,4,3,6,ELD_MAE,7.71,3.89,2.95,4.56,4.53,8.44
norway,N59TE010A,59.45,10.083333,166.46,17.09,7.21,384.58,82.94,0.42,DSM,FOREST,82.9,4604,ALOS,5,2,1,4,3,6,ELD_LE90,14.96,8.43,6.36,9.65,9.56,17.36
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,ALL,100,4605,FABDEM,1,5,4,2,4,6,ELD_AVG,2.8,4,3.34,3.31,3.34,6.24
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,ALL,100,4606,FABDEM,1,5,4,2,3,6,ELD_STD,4.12,4.96,4.29,4.13,4.16,8.25
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,ALL,100,4607,FABDEM,1,2,5,4,3,6,ELD_RMSE,4.14,6.02,6.78,6.77,6.65,8.44
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,ALL,100,4608,FABDEM,1,2,4,5,3,6,ELD_MAE,2.71,3.98,5.33,5.46,5.3,6.43
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,ALL,100,4609,FABDEM,1,2,4,5,3,6,ELD_LE90,7.13,10.87,11.27,11.36,11.24,13.9
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,STEEP,20,4610,ALOS,5,4,1,2,3,6,ELD_AVG,4.59,4.53,3.7,3.75,3.78,7.65
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,STEEP,20,4611,ALOS,5,4,1,2,3,6,ELD_STD,5.9,5.73,4.74,4.81,4.84,9.97
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,STEEP,20,4612,FABDEM,1,5,5,3,2,6,ELD_RMSE,6.06,8.87,8.87,8.79,8.71,9.98
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,STEEP,20,4613,FABDEM,1,2,6,4,3,6,ELD_MAE,4.69,7.32,7.67,7.65,7.55,7.67
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,STEEP,20,4614,FABDEM,1,5,4,3,2,6,ELD_LE90,9.97,14.19,13.73,13.44,13.34,16.3
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FLAT,79.98,4615,FABDEM,1,5,4,2,4,6,ELD_AVG,2.27,3.46,3.03,3,3.02,5.88
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FLAT,79.98,4616,FABDEM,1,5,4,2,3,6,ELD_STD,3.49,4.42,3.98,3.78,3.81,7.71
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FLAT,79.98,4617,FABDEM,1,2,5,5,3,6,ELD_RMSE,3.5,5.16,6.15,6.16,6.03,8.02
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FLAT,79.98,4618,FABDEM,1,2,4,5,3,6,ELD_MAE,2.22,3.22,4.75,4.91,4.74,6.12
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FLAT,79.98,4619,FABDEM,1,2,3,5,4,6,ELD_LE90,5.93,9.4,10.3,10.47,10.36,13.21
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,URBAN,3.78,4620,FABDEM,1,5,4,3,2,6,ELD_AVG,1.66,2.17,2.04,1.96,1.94,5.4
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,URBAN,3.78,4621,FABDEM,1,5,4,3,3,6,ELD_STD,2.65,3.22,2.87,2.72,2.71,7
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,URBAN,3.78,4622,FABDEM,1,2,5,4,3,6,ELD_RMSE,2.65,3.64,5.26,5.24,4.93,7.52
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,URBAN,3.78,4623,FABDEM,1,2,4,5,3,6,ELD_MAE,1.67,2.26,4.49,4.57,4.23,5.96
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,URBAN,3.78,4624,FABDEM,1,2,5,4,3,6,ELD_LE90,3.57,5.21,7.83,7.47,7.19,12.13
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FOREST,44.51,4625,ALOS,4,5,1,2,3,6,ELD_AVG,4,4.23,3.46,3.49,3.52,6.78
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FOREST,44.51,4626,ALOS,5,4,1,2,3,6,ELD_STD,5.27,5.22,4.32,4.37,4.4,8.83
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FOREST,44.51,4627,FABDEM,1,2,5,5,3,6,ELD_RMSE,5.32,7.9,8.4,8.39,8.3,8.86
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FOREST,44.51,4628,FABDEM,1,2,5,6,4,3,ELD_MAE,4,6.3,7.29,7.31,7.21,6.82
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DTM,FOREST,44.51,4629,FABDEM,1,4,5,3,2,6,ELD_LE90,8.93,12.98,13.08,12.89,12.83,14.47
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,ALL,100,4630,COP,5,1,2,4,3,6,ELD_AVG,4.1,2.51,3.25,3.38,3.36,6.65
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,ALL,100,4631,COP,5,1,2,4,4,6,ELD_STD,5.2,3.78,4.49,4.54,4.53,8.6
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,ALL,100,4632,COP,5,1,2,4,3,6,ELD_RMSE,6.26,3.83,4.67,4.74,4.69,10.38
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,ALL,100,4633,COP,5,1,2,4,3,6,ELD_MAE,4.25,2.56,3.54,3.72,3.64,8.11
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,ALL,100,4634,COP,5,1,2,4,3,6,ELD_LE90,11.37,6.35,7.36,7.76,7.73,17.12
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,STEEP,27.91,4635,COP,5,1,2,3,4,6,ELD_AVG,4.85,4.08,4.35,4.52,4.53,7.66
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,STEEP,27.91,4636,COP,5,1,2,4,4,6,ELD_STD,6.05,5.34,5.42,5.61,5.62,9.88
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,STEEP,27.91,4637,COP-ALOS,5,2,2,4,4,6,ELD_RMSE,8.17,5.44,5.45,5.63,5.63,12.35
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,STEEP,27.91,4638,COP,5,1,2,4,4,6,ELD_MAE,6.59,4.19,4.34,4.51,4.52,9.97
norway,N59TE010B,59.45,10.25,105.06,11.74,5.25,237.47,44.45,3.8,DSM,STEEP,27.91,4639,ALOS,5,2,1,3,4,6,ELD_LE90,13.53,8.94,8.61,9.16,9.18,19.8
