AREA,DEMIX_TILE,LAT,LONG,AVG_ELEV,AVG_SLOPE,AVG_ROUGH,RELIEF,FOREST_PC,URBAN_PC,REF_TYPE,LAND_TYPE,REC_ID,BEST_DEM,CRITERION,FABDEM,COP,ALOS,NASA,SRTM,ASTER
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,FLAT,651,ALOS,SMD_MAE,1.53,1.46,1.26,2.32,2.37,4.18
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,FLAT,651,ALOS,SMD_LE90,3.97,3.84,2.88,5.18,5.29,9.17
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,URBAN,654,COP,SMD_AVG,1.33,1.21,1.47,2.8,2.7,6.44
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,URBAN,654,COP,SMD_STD,1.68,1.53,1.83,3.3,3.28,8.18
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,URBAN,654,COP,SMD_RMSE,2.35,1.55,1.85,3.79,3.66,9.64
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,URBAN,654,COP,SMD_MAE,1.92,1.25,1.38,3.16,2.88,8.26
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,URBAN,654,COP,SMD_LE90,4.32,2.72,4.19,6.01,6.18,16.52
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,FOREST,653,ALOS,SMD_AVG,4.75,4.45,2.21,5.47,5.49,8.61
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,FOREST,653,ALOS,SMD_STD,6.66,6.25,3.03,7.2,7.19,11.26
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,FOREST,653,ALOS,SMD_RMSE,6.71,6.27,3.04,7.7,7.64,11.45
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,FOREST,653,ALOS,SMD_MAE,4.8,4.48,2.21,5.82,5.8,8.73
canyon_range,N39RW113L,39.35,-112.05,1639.16,12.1,3.82,713.73,9.3,0.02,DTM,FOREST,653,ALOS,SMD_LE90,10.98,10.23,4.88,12.7,12.6,19.01
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,ALL,1134,FABDEM,SMD_AVG,0.93,1,1.94,1.68,1.68,6.61
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,ALL,1134,FABDEM,SMD_STD,1.35,1.75,2.99,2.19,2.2,8.62
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,ALL,1134,FABDEM,SMD_RMSE,1.58,1.75,3.19,2.21,2.22,13.12
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,ALL,1134,COP,SMD_MAE,1.08,0.99,1.98,1.7,1.7,10.18
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,ALL,1134,COP,SMD_LE90,2.43,2.26,4.39,3.55,3.56,21.22
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,STEEP,1136,NASA,SMD_AVG,4.21,5.09,9.8,4.12,4.65,8.4
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,STEEP,1136,NASA,SMD_STD,5.32,6.24,11.53,5.1,5.67,9.9
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,STEEP,1136,FABDEM,SMD_RMSE,8.84,9.69,15.55,11.6,11.3,10.17
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,STEEP,1136,FABDEM,SMD_MAE,7.27,7.91,11.4,10.55,10,9.05
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,STEEP,1136,ASTER,SMD_LE90,16.36,17.47,31.5,17.13,16.45,16.23
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FLAT,1135,FABDEM,SMD_AVG,0.93,1,1.94,1.67,1.68,6.6
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FLAT,1135,FABDEM,SMD_STD,1.35,1.74,2.97,2.18,2.19,8.61
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FLAT,1135,FABDEM,SMD_RMSE,1.57,1.74,3.17,2.2,2.21,13.12
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FLAT,1135,COP,SMD_MAE,1.08,0.99,1.97,1.7,1.7,10.18
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FLAT,1135,COP,SMD_LE90,2.43,2.26,4.38,3.55,3.55,21.22
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,URBAN,1138,FABDEM,SMD_AVG,0.89,0.9,1.55,1.48,1.45,5.2
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,URBAN,1138,FABDEM,SMD_STD,1.32,1.36,2.04,2.03,1.96,7.15
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,URBAN,1138,COP,SMD_RMSE,1.53,1.35,2.08,2.02,1.96,10.68
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,URBAN,1138,COP,SMD_MAE,1.03,0.9,1.56,1.49,1.48,8.32
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,URBAN,1138,COP,SMD_LE90,2.24,2.06,3.66,3.23,3.57,15.32
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FOREST,1137,FABDEM,SMD_AVG,1.95,3.21,4.47,2.42,2.45,6.18
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FOREST,1137,FABDEM,SMD_STD,2.69,4.29,5.78,3.21,3.26,7.85
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FOREST,1137,FABDEM,SMD_RMSE,3.14,4.49,6.64,3.24,3.28,12.19
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FOREST,1137,FABDEM,SMD_MAE,2.29,3.29,4.79,2.41,2.44,9.79
republican_river,N39VW098J,39.65,-97.25,415.21,3.26,1.16,73.54,2.53,0.15,DTM,FOREST,1137,NASA,SMD_LE90,5.06,7.54,11.59,5.05,5.07,19.54
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,ALL,889,FABDEM,SMD_AVG,1.57,1.67,1.61,2.68,2.74,3.31
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,ALL,889,ALOS,SMD_STD,2.55,2.8,2.48,3.7,3.78,4.52
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,ALL,889,ALOS,SMD_RMSE,2.59,2.8,2.48,3.71,3.79,4.66
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,ALL,889,FABDEM,SMD_MAE,1.58,1.67,1.61,2.7,2.77,3.47
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,ALL,889,ALOS,SMD_LE90,3.83,4.07,3.43,5.67,5.82,7.42
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,STEEP,891,ALOS,SMD_AVG,3.84,3.5,2.45,4.76,5.06,5.3
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,STEEP,891,ALOS,SMD_STD,5.78,5.52,4.35,6.65,7,7.13
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,STEEP,891,ALOS,SMD_RMSE,6.25,6.06,4.84,9.13,9.09,9.15
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,STEEP,891,ALOS,SMD_MAE,3.9,3.67,2.89,6.84,6.73,7.1
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,STEEP,891,ALOS,SMD_LE90,8.66,8.04,5.6,13.97,13.96,14.06
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,FLAT,890,FABDEM,SMD_AVG,1.46,1.59,1.56,2.47,2.54,3.11
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,FLAT,890,FABDEM,SMD_STD,2.28,2.56,2.32,3.25,3.35,4.13
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,FLAT,890,FABDEM,SMD_RMSE,2.31,2.57,2.33,3.28,3.39,4.37
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,FLAT,890,FABDEM,SMD_MAE,1.48,1.59,1.56,2.52,2.6,3.32
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DTM,FLAT,890,ALOS,SMD_LE90,3.6,3.87,3.31,5.34,5.5,7.05
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,ALL,892,ALOS,SMD_AVG,1.9,1.71,1.61,2.89,2.94,3.33
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,ALL,892,ALOS,SMD_STD,3.01,2.72,2.32,3.98,4.05,4.52
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,ALL,892,ALOS,SMD_RMSE,3.12,2.73,2.33,3.98,4.05,4.59
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,ALL,892,ALOS,SMD_MAE,1.88,1.7,1.6,2.87,2.94,3.44
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,ALL,892,ALOS,SMD_LE90,4.64,4.18,3.47,6.08,6.23,7.34
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,STEEP,894,ALOS,SMD_AVG,4.79,3.73,2.73,5.18,5.45,5.42
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,STEEP,894,ALOS,SMD_STD,6.38,5.01,4.11,6.71,7.02,6.9
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,STEEP,894,ALOS,SMD_RMSE,7.23,5.74,4.74,9.65,9.57,9.22
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,STEEP,894,ALOS,SMD_MAE,4.85,3.98,3.19,7.49,7.36,7.43
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,STEEP,894,ALOS,SMD_LE90,13.01,9.61,6.5,16.39,16.37,15.17
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,FLAT,893,ALOS,SMD_AVG,1.74,1.59,1.53,2.65,2.72,3.1
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,FLAT,893,ALOS,SMD_STD,2.7,2.5,2.15,3.51,3.59,4.1
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,FLAT,893,ALOS,SMD_RMSE,2.79,2.5,2.15,3.51,3.6,4.25
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,FLAT,893,ALOS,SMD_MAE,1.74,1.59,1.53,2.66,2.73,3.25
madrid,N40UW004G,40.55,-3.45,670.46,6.52,2.44,178.58,,,DSM,FLAT,893,ALOS,SMD_LE90,4.34,3.93,3.32,5.67,5.83,6.92
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,ALL,733,ALOS,SMD_AVG,5.8,5.63,2.67,6.59,6.56,9.49
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,ALL,733,ALOS,SMD_STD,9.06,8.75,4.6,9.32,9.37,12.97
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,ALL,733,ALOS,SMD_RMSE,9.13,8.77,4.66,9.94,9.9,13.01
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,ALL,733,ALOS,SMD_MAE,5.79,5.61,2.7,6.61,6.57,9.42
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,ALL,733,ALOS,SMD_LE90,14.37,13.93,6.17,16.02,15.82,20.82
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,STEEP,735,ALOS,SMD_AVG,7.95,7.65,3.54,8.2,8.22,11.23
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,STEEP,735,ALOS,SMD_STD,11.12,10.62,5.55,11.11,11.19,14.92
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,STEEP,735,ALOS,SMD_RMSE,11.53,10.89,5.73,13.13,13.01,16.1
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,STEEP,735,ALOS,SMD_MAE,8.23,7.81,3.71,9.9,9.74,12.28
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,STEEP,735,ALOS,SMD_LE90,18.12,17.31,8,20.79,20.51,25.64
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,FLAT,734,ALOS,SMD_AVG,3.42,3.53,1.64,3.21,3.31,5.82
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,FLAT,734,ALOS,SMD_STD,5.6,5.63,3.19,4.77,4.91,7.7
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,FLAT,734,ALOS,SMD_RMSE,5.67,5.79,3.19,4.78,4.92,8.74
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,FLAT,734,ALOS,SMD_MAE,3.26,3.34,1.65,3.21,3.3,6.47
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DTM,FLAT,734,ALOS,SMD_LE90,8.09,8.34,3.54,7.31,7.49,13.88
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,ALL,736,ALOS,SMD_AVG,5.31,5.03,3.23,6.24,6.21,9.28
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,ALL,736,ALOS,SMD_STD,8.34,7.9,5.27,8.85,8.89,12.68
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,ALL,736,ALOS,SMD_RMSE,8.39,7.91,5.3,9.43,9.38,12.71
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,ALL,736,ALOS,SMD_MAE,5.31,5.02,3.23,6.29,6.24,9.22
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,ALL,736,ALOS,SMD_LE90,13.11,12.48,7.42,15.16,14.9,20.23
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,STEEP,738,ALOS,SMD_AVG,7.32,6.89,4.27,7.81,7.82,11.02
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,STEEP,738,ALOS,SMD_STD,10.33,9.7,6.4,10.62,10.7,14.67
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,STEEP,738,ALOS,SMD_RMSE,10.63,9.87,6.52,12.48,12.36,15.71
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,STEEP,738,ALOS,SMD_MAE,7.51,6.97,4.36,9.38,9.21,11.97
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,STEEP,738,ALOS,SMD_LE90,16.59,15.57,9.35,19.67,19.34,24.93
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,FLAT,737,ALOS,SMD_AVG,3.16,3.15,2.08,3.13,3.21,5.78
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,FLAT,737,ALOS,SMD_STD,5.14,5.06,3.63,4.55,4.68,7.61
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,FLAT,737,ALOS,SMD_RMSE,5.18,5.19,3.64,4.55,4.68,8.62
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,FLAT,737,ALOS,SMD_MAE,3.06,3.02,2.07,3.13,3.21,6.42
ebro_delta,N40YE000H,40.85,0.65,277.19,22.98,7.32,789.1,,,DSM,FLAT,737,ALOS,SMD_LE90,7.55,7.53,4.65,7.02,7.18,13.71
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,ALL,1095,ALOS,SMD_AVG,7.79,7.82,7.26,8.45,8.5,13.38
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,ALL,1095,ALOS,SMD_STD,10.74,10.71,9.72,11.21,11.27,17.39
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,ALL,1095,ALOS,SMD_RMSE,11.31,11.11,10.39,12.37,12.34,18.52
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,ALL,1095,ALOS,SMD_MAE,8.13,8.11,7.64,9.17,9.15,14.2
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,ALL,1095,ALOS,SMD_LE90,18.09,18.04,17.16,19.87,19.84,30.14
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,STEEP,1097,ALOS,SMD_AVG,7.7,7.71,7.25,8.4,8.43,13.35
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,STEEP,1097,ALOS,SMD_STD,10.53,10.45,9.65,11.11,11.15,17.38
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,STEEP,1097,ALOS,SMD_RMSE,11.26,11.01,10.46,12.49,12.44,18.76
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,STEEP,1097,ALOS,SMD_MAE,8.1,8.06,7.72,9.28,9.24,14.43
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,STEEP,1097,ALOS,SMD_LE90,17.97,17.85,17.3,20.05,19.98,30.49
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FLAT,1096,ALOS,SMD_AVG,8.25,8.57,5.83,6.55,6.81,8.35
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FLAT,1096,ALOS,SMD_STD,10.84,11.31,8.07,8.56,8.9,10.82
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FLAT,1096,ALOS,SMD_RMSE,12.19,13.04,8.81,9.6,10.11,12.98
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FLAT,1096,ALOS,SMD_MAE,8.55,8.93,5.93,6.98,7.34,9.69
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FLAT,1096,ALOS,SMD_LE90,20.54,22.43,13.84,15.98,16.75,21.09
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,URBAN,1099,ALOS,SMD_AVG,6.18,5.74,4.82,5.61,5.67,9.97
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,URBAN,1099,NASA,SMD_STD,8.46,8.41,7.61,7.19,7.28,12.95
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,URBAN,1099,ALOS,SMD_RMSE,9.23,8.77,7.69,8.15,8.21,13.18
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,URBAN,1099,ALOS,SMD_MAE,6.34,5.82,4.78,6.08,6.16,9.98
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,URBAN,1099,ALOS,SMD_LE90,15.84,13.02,12.82,12.86,12.86,21.62
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FOREST,1098,ALOS,SMD_AVG,7.93,7.94,7.37,8.54,8.58,13.5
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FOREST,1098,ALOS,SMD_STD,10.91,10.84,9.84,11.32,11.38,17.55
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FOREST,1098,ALOS,SMD_RMSE,11.49,11.25,10.55,12.51,12.48,18.72
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FOREST,1098,ALOS,SMD_MAE,8.29,8.24,7.79,9.29,9.27,14.38
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DTM,FOREST,1098,ALOS,SMD_LE90,18.4,18.23,17.45,20.14,20.13,30.47
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,ALL,1100,ALOS,SMD_AVG,8.76,7.97,6.17,9.41,9.45,13.64
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,ALL,1100,ALOS,SMD_STD,11.99,11.01,8.38,12.45,12.51,17.77
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,ALL,1100,ALOS,SMD_RMSE,12.14,11.1,8.63,12.96,12.96,18.39
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,ALL,1100,ALOS,SMD_MAE,8.81,8.01,6.31,9.67,9.68,14.05
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,ALL,1100,ALOS,SMD_LE90,19.55,17.8,13.69,20.93,20.88,29.78
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,STEEP,1102,ALOS,SMD_AVG,8.58,7.81,6.15,9.28,9.31,13.6
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,STEEP,1102,ALOS,SMD_STD,11.67,10.71,8.33,12.24,12.28,17.74
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,STEEP,1102,ALOS,SMD_RMSE,11.95,10.89,8.67,12.98,12.95,18.61
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,STEEP,1102,ALOS,SMD_MAE,8.67,7.88,6.34,9.67,9.66,14.25
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,STEEP,1102,ALOS,SMD_LE90,19.11,17.42,13.76,20.9,20.81,30.1
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FLAT,1101,ALOS,SMD_AVG,9.52,8.93,5.46,8.24,8.48,9.17
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FLAT,1101,ALOS,SMD_STD,11.9,11.44,7.26,10.32,10.57,11.7
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FLAT,1101,ALOS,SMD_RMSE,14.7,13.9,7.99,12.7,13.14,14.62
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FLAT,1101,ALOS,SMD_MAE,11.08,10.04,5.75,9.66,10.02,10.97
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FLAT,1101,ALOS,SMD_LE90,24.77,23.71,12.65,21.33,21.99,24.34
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,URBAN,1104,ALOS,SMD_AVG,6.25,5.57,4.07,6.69,6.67,8.49
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,URBAN,1104,ALOS,SMD_STD,9.25,8.38,5.8,9.37,9.32,11.36
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,URBAN,1104,ALOS,SMD_RMSE,9.54,8.45,5.8,9.69,9.63,11.41
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,URBAN,1104,ALOS,SMD_MAE,6.4,5.6,4.05,7.08,7.08,8.5
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,URBAN,1104,ALOS,SMD_LE90,12.37,11.18,9.9,14.85,14.58,19.29
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FOREST,1103,ALOS,SMD_AVG,8.9,8.09,6.23,9.48,9.53,13.79
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FOREST,1103,ALOS,SMD_STD,12.14,11.14,8.46,12.54,12.6,17.95
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FOREST,1103,ALOS,SMD_RMSE,12.3,11.22,8.73,13.07,13.07,18.6
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FOREST,1103,ALOS,SMD_MAE,8.96,8.13,6.38,9.77,9.78,14.22
pyrenees,N43PW002C,43.15,-1.75,561.3,48.51,10.19,976.42,92.56,0.3,DSM,FOREST,1103,ALOS,SMD_LE90,19.79,18.03,13.86,21.12,21.05,30.1
italy,N46PE010J,46.15,10.75,1398.12,56.97,11.2,2126.06,79.07,3.15,DTM,ALL,789,ALOS,SMD_AVG,9.42,9.81,7.72,10.56,10.65,11.56
italy,N46PE010J,46.15,10.75,1398.12,56.97,11.2,2126.06,79.07,3.15,DTM,ALL,789,ALOS,SMD_STD,13.49,13.76,10.81,14.68,14.84,15.65
italy,N46PE010J,46.15,10.75,1398.12,56.97,11.2,2126.06,79.07,3.15,DTM,ALL,789,ALOS,SMD_RMSE,13.59,13.78,10.83,14.92,15.04,15.8
italy,N46PE010J,46.15,10.75,1398.12,56.97,11.2,2126.06,79.07,3.15,DTM,ALL,789,ALOS,SMD_MAE,9.43,9.8,7.73,10.59,10.68,11.55
italy,N46PE010J,46.15,10.75,1398.12,56.97,11.2,2126.06,79.07,3.15,DTM,ALL,789,ALOS,SMD_LE90,21.13,21.99,17.61,23.32,23.48,25.16
